X,title,abstract,authors,Included,doi,ID
6024,"Digital Games as Multirepresentational Environments for Science Learning: Implications for Theory, Research, and Design","Environments in which learning involves coordinating multiple external representations (MERs) can productively support learners in making sense of complex models and relationships. Educational digital games provide an increasing popular medium for engaging students in manipulating and exploring such models and relationships. This article applies cognitive science research on MERs to a range of popular educational and recreational games that focus on the interpretation and manipulation of models. We leverage the literatures on embodied cognition, adaptive scaffolding, science education, and dynamic visualizations to address the challenges, trade-offs, and questions highlighted by the research. We apply these research-derived design considerations to analyze (a) the extent and forms through which the design considerations are reflected in the design of the games, (b) the implications for designing effective model-based games for learning, and (c) the implications for future research on MERs.","Virk, S.",0,10.1080/00461520.2015.1128331,2178
6027,"Visualization and Movement as Configurations of Human-Nonhuman Engagements: Precolonial Geometric Earthwork Landscapes of the Upper Purus, Brazil","Producing geometric designs and images on materials, such as pottery, basketry, and bead artwork, as well as the human body, is elemental and widespread among Amazonian Indigenous peoples. In this article, we examine the different geometric forms identified in the precolonial geoglyph architecture of southwestern Amazonia in the context of geometric design making and relational ontologies. Our aim is to explore earthwork iconography through the lens of Amerindian visual arts and movement. Combining ethnographic and archaeological data from the Upper Purus, Brazil, the article shows how ancient history and socio-cosmology are deeply ""written"" onto the landscape in the form of geometric earthworks carved out of the soil, which materialize interactions between nonhuman and human actors. We underline skills in visualization, imaginative practices, and movement as ways to promote well-balanced engagements with animated life forms. Here, iconography inserted in the landscape is both a form of writing and also emerges as an agent, affecting people through visual and corporal practices.","Virtanen, P. K.",0,10.1111/aman.12923,2179
6029,The influence of memory on indoor environment exploration: A numerical study,"Understanding human behavior in the context of exploration and navigation is an important but challenging problem. Such understanding can help in the design of safe structures and spaces that implicitly aid humans during evacuation or other emergency situations. In particular, the role that memory plays in this process is something that is crucial to understand. In this paper, we develop a novel serious game-based experimental approach to understanding the non-randomness and the impact of memory on the human exploration process. We show that a simple memory model, with a depth of between 6 and 8 steps, is sufficient to approximate a ""human-like' level of exploration efficiency. We also demonstrate the advantages that a game-based experimental methodology brings to these kinds of experiments in the amount of data that can be collected as compared to traditional experiments. We feel that these findings have important implications for 'safety-by-design' in complex infrastructural structures.","Viswanathan, V.",0,10.3758/s13428-015-0604-1,2180
6032,,"We present results of a quasi-experimental study investigating how user preference might change after direct interaction with two different types of robot regarding morphology and affordances: a machine-like that interacts through touch, and a human-like that interacts verbally. The study was performed in an art exhibition setting, where visitors had the opportunity to interact with the robots voluntarily, and were asked to fill out questionnaires before and after the experience. Post interactions, visitors preferred to touch the machine-like “hard” robot despite initial stated preference for soft materials, preferred mutual contact despite initial preference of subject to initiate touch, and preferred communication with a robot that could touch rather than initial preference for a robot that could “see”. Overall, users showed a significant constant preference for the machine-like robot, reportedly feeling a stronger connection with it than with the human-like one as it met their expectations, and they found its movements more appealing. Social conditioning can render people reluctant to touch a robot with very human-like appearance, and set the expectations for interaction too high to meet. Our results, lastly, indicate that interaction with more than one type of social robot can affect the interaction experience for each of the robots. (PsycINFO Database Record (c) 2019 APA, all rights reserved)","Vlachos, Evgenios",0,http://dx.doi.org/10.1075/is.17.3.04vla,2181
6035,The effects of exposure to different social robots on attitudes toward preferences,"We present results of a quasi-experimental study investigating how user preference might change after direct interaction with two different types of robot regarding morphology and affordances: a machine-like that interacts through touch, and a human-like that interacts verbally. The study was performed in an art exhibition setting, where visitors had the opportunity to interact with the robots voluntarily, and were asked to fill out questionnaires before and after the experience. Post interactions, visitors preferred to touch the machine-like ""hard"" robot despite initial stated preference for soft materials, preferred mutual contact despite initial preference of subject to initiate touch, and preferred communication with a robot that could touch rather than initial preference for a robot that could ""see"". Overall, users showed a significant constant preference for the machine-like robot, reportedly feeling a stronger connection with it than with the human-like one as it met their expectations, and they found its movements more appealing. Social conditioning can render people reluctant to touch a robot with very human-like appearance, and set the expectations for interaction too high to meet. Our results, lastly, indicate that interaction with more than one type of social robot can affect the interaction experience for each of the robots.","Vlachos, E.",0,10.1075/is.17.3.04vla,2182
6038,,"Algorithms for the control and monitoring of swarms of moving agents are important in a wide variety of real and virtual applications such as crowd control, livestock herding, and decentralized robot control architecture. In the presence of obstacles, these applications can be quite difficult, especially with large swarms. This thesis presents reusable and robust motion planning algorithms for the swarm control problem of shepherding, a task involving using a small set of mobile robots interact with a larger set of swarm agents; and the swarm monitoring problem of visibility-based pursuit, a task involving using a mobile robot to follow and maintain visibility of a moving swarm. For both problems, we developed algorithms to efficiently sample reusable geometric information in the environment to enable fast online planning and replanning. For the shepherding problem, we discuss several representations and abstractions for flocks to improve scalability and robustness to uncertainty. For the visibility-based pursuit problem, we discuss several methods for space decomposition that enable fast online planning to achieve visibility objectives. We validate our results with multi-agent simulation software to understand the tradeoffs between different techniques for these problems.","Vo, Christopher",0,,2183
6039,,"Automata (""self-moving"" machines) and reborn dolls (hyperrealistic baby dolls) individually conjure up questions of dynamic and aesthetic realism--external components of the human form as realistically represented or reproduced. As simulacra of humans in movement and appearance, they serve as sites of the uncanny exemplifying the idea in which as varying forms of the cyborg imbue them with troubling yet fantastical qualities that raises questions about our own humanness. My first essay, “Automaton: Movement and Artificial/Mechanical Life” directly addresses the characteristics that define humanness, principally the Rene Descartes mind-body dichotomy, by tracing the evolution of mechanical life, predicated as much on movement as consciousness, via the construction of automata. “Dis/Playing with Dolls: Stigmatization and the Performance of Reborn Dolls” takes the discussion a step further and examines people’s reactions when objects that look human are treated like human. I compare observable behaviors of dolls owners via social mediums like videos posted on YouTube, message boards, blogs, and news sources with responses by observers of this type of doll play, and superimposing a theory of play over this interaction. Whether or not automata and reborn dolls are socially accepted as signifiers of humanness, they already exist within our social space and reality. It is the recognition and acknowledgment of their presences in our everyday life and their agency that puts them squarely in the discourse of life.","Vo, Khanh Van Ngoc",0,,2184
6040,Child-Robot Interactions for Second Language Tutoring to Preschool Children,"In this digital age social robots will increasingly be used for educational purposes, such as second language tutoring. In this perspective article, we propose a number of design features to develop a child-friendly social robot that can effectively support children in second language learning, and we discuss some technical challenges for developing these. The features we propose include choices to develop the robot such that it can act as a peer to motivate the child during second language learning and build trust at the same time, while still being more knowledgeable than the child and scaffolding that knowledge in adult-like manner. We also believe that the first impressions children have about robots are crucial for them to build trust and common ground, which would support child-robot interactions in the long term. We therefore propose a strategy to introduce the robot in a safe way to toddlers. Other features relate to the ability to adapt to individual children's language proficiency, respond contingently, both temporally and semantically, establish joint attention, use meaningful gestures, provide effective feedback and monitor children's learning progress. Technical challenges we observe include automatic speech recognition (ASR) for children, reliable object recognition to facilitate semantic contingency and establishing joint attention, and developing human-like gestures with a robot that does not have the same morphology humans have. We briefly discuss an experiment in which we investigate how children respond to different forms of feedback the robot can give.","Vogt, P.",0,10.3389/fnhum.2017.00073,2185
6045,,"Laboring Faces: Railway Portraiture and the Human Geographies of Amazonia, 1907–2017 discusses the meanings and operations of vision, the gaze, and the eye in a context shaped by hierarchies of work, gender, and race, and by the encounter with the tropical forest. It examines the photographic documentation of the construction of the Madeira-Mamoré Railway (MMR), a 200-mile line built in the Brazilian Amazon between 1907 and 1912. The more than 500 images were created by American Dana B. Merrill (1877–?), the official photographer hired by the MMR Company, who lived in the workers’ village for over one year. The dissertation is organized into five chapters, each one examining a specific group of images. Rather than following one unifying theoretical framework, the interpretation responds to specific questions posed by the images. The intersections of images and texts are fundamental for the investigation of the MMR archive. Chapter One examines Merrill’s depictions of the Madeira and Mamoré Valley. It discusses the photographer’s possible intentions, and how he responded to the limitations imposed by the physical configuration of the forest. Chapter Two examines Merrill’s photographs of his North American colleagues. It discusses how, in images and writing, these men enacted a performance of frontier life. Chapter Three looks at Merrill’s photographs of the indigenous population of the Valley. It discusses how his gaze related to the visual vocabularies of anthropology and the “Noble Savage.” The chapter also examines how Amerindians reacted to the camera. Chapter Four is a visual reading of a portrait of the steam laundry “Barbadian” team. It examines the multiple “gazes” that intersected in the MMR complex and the sitters’ efforts to control their representation. Chapter Five examines Merrill’s photographs of doctors and patients through the lens of Sigmund Freud’s concept of the uncanny. Doctors and patients occupied a marginal position in the MMR complex, a liminal zone between health and disease, death and life. I relate these ambiguous characters to uncanny images of specters, doppelgangers, and jesters. By focusing on the intersections of texts and images produced in a corporate context, my dissertation provides a critical framework for understanding how the workplace is a fertile ground for the production of narratives that consolidate, but sometimes also challenge, hierarchies of work, race, and gender.","von Hartenthal, Mariana W.",0,,2186
6046,Quantifying the Human Likeness of a Humanoid Robot,"In research of human-robot interactions, human likeness (HL) of robots is frequently used as an individual, vague parameter to describe how a robot is perceived by a human. However, such a simplification of HL is often not sufficient given the complexity and multidimensionality of human-robot interaction. Therefore, HL must be seen as a variable influenced by a network of parameter fields. The first goal of this paper is to introduce such a network which systematically characterizes all relevant aspects of HL. The network is subdivided into ten parameter fields, five describing static aspects of appearance and five describing dynamic aspects of behavior. The second goal of this paper is to propose a methodology to quantify the impact of single or multiple parameters out of these fields on perceived HL. Prior to quantification, the minimal perceivable difference, i.e. the threshold of perception, is determined for the parameters of interest in a first experiment. Thereafter, these parameters are modified in whole-number multiple of the threshold of perception to investigate their influence on perceived HL in a second experiment. This methodology was illustrated on the parameters speed and sequencing (onset of joint movements) of the parameter field movement as well as on the parameter sound. Results revealed that the perceived HL is more sensitive to changes in sequencing than to changes in speed. The sound of the motors during the movement also reduced perceived HL. The presented methodology should guide further, systematic explorations of the proposed network of HL parameters in order to determine and optimize acceptance of humanoid robots.","von Zitzewitz, J.",0,10.1007/s12369-012-0177-4,2187
6050,VIRTUAL AGORA: REPRESENTATION OF AN ANCIENT GREEK AGORA IN VIRTUAL WORLDS USING BIOLOGICALLY-INSPIRED MOTIVATIONAL AGENTS,"Populating virtual worlds with computer controlled characters is a key issue in virtual heritage applications, an argument that can also be held as valid for the majority of virtual world applications. Virtual heritage worlds usually tend to be either devoid of people, or include computer-controlled characters that function as animated props, demonstrating pre-scripted and repetitive behaviour. In more advanced approaches, digital characters in special roles, such as virtual guides, may also be situated in the virtual world. Recent virtual heritage reconstruction works seem to acknowledge the necessity of incorporating non-human controlled characters that include intelligence in order to enhance presence and provide the user with an engaging experience. This paper presents the design and development of Virtual Agora, a virtual heritage application in the Open Simulator environment aiming to replicate daily life in an ancient Greek agora using biologically-inspired motivational agents. The application follows a multi-layered motivational model for agents that includes biological, as well as psychosocial needs. Every agent possesses a set of basic attributes that relate to its biological and physical characteristics, as well as its personality. Furthermore, agents are endowed with a set of behaviours that satisfy particular goals and consist of a sequence of actions towards achieving this goal. In addition to this generic action set, every agent possesses an extra set of actions, based on its assignment of a role or profession. The roles and the respective behaviours have been designed and selected based on available resources regarding life in the ancient agora of classical Athens. In the current implementation visitors can walk around the environment observing daily activities performed by the digital characters and interact with them by asking questions about aspects of their profession.","Vosinakis, S.",0,10.5281/zenodo.204964,2188
6052,An evolutionary approach to low-level conversational cooperation,"The cooperative character of language is an empirical fact and one of the key tenets in linguistics. However, this cooperative character is what makes it evolutionarily suspect: under normal circumstances sharing honest information with biologically unrelated individuals and without any obvious costs is not an ESS (evolutionarily stable strategy) and is not expected to evolve. Here we approach this problem in the context of prototypical language use (also evolutionarily), that is face-to-face conversation, a multimodal interaction unfolding in real time that involves a complex interplay between embodied agents in spatial proximity. We focus our review on low-level coordinative processes - examples being proxemic alignment or postural mirroring - to a large degree continuous with what is found in non-human primates. We aim at categorisation and terminological clarification of these processes, which in turn helps us evaluate their role in initiating and maintaining cooperatively oriented communicative interaction. We conclude with suggesting ways in which such low-level coordinative processes might have formed an evolutionary basis for cooperation, with a focus on the possible role of TFT (tit-for-tat) and TFT-like strategies.(C) 2017 Elsevier Ltd. All rights reserved.","Wacewicz, S.",0,10.1016/j.langsci.2017.01.005,2189
6055,For a Sociology of Flesh and Blood,"This article elaborates the social ontology and methodology of carnal sociology as a distinctive mode of social inquiry eschewing the spectatorial posture to grasp action-in-the-making, in the wake of debates triggered by my apprenticeship-based study of boxing as a plebeian bodily craft. First I critique the notions of (dualist) agent, (externalist) structure, and (mentalist) knowledge prevalent in the contemporary social sciences and sketch an alternative conception of the social animal, not just as wielder of symbols, but as sensate, suffering, skilled, sedimented, and situated creature of flesh and blood. I spotlight the primacy of embodied practical knowledge arising out of and continuously enmeshed in webs of action and consider what modes of inquiry are suited to deploying and mining this incarnate conception of the agent. I argue that enactive ethnography, the brand of immersive fieldwork based on ""performing the phenomenon,"" is a fruitful path toward capturing the cognitive, conative, and cathectic schemata (habitus) that generate the practices and underlie the cosmos under investigation. But it takes social spunk and persistence to reap the rewards of ""observant participation"" and achieve social competency (as distinct from empirical saturation). In closing, I return to Bourdieu's dialogue with Pascal to consider the special difficulty and urgency of capturing the ""spirit of acuteness"" that animates such competency but vanishes from normal sociological accounts.","Wacquant, L.",0,10.1007/s11133-014-9291-y,2190
6056,Four transversal principles for putting Bourdieu to work,"This article spotlights four transversal principles that animate Pierre Bourdieu's research practice and can fruitfully guide inquiry on any empirical front: the Bachelardian imperative of epistemological rupture and vigilance; the Weberian command to effect the triple historicization of the agent (habitus), the world (social space, of which field is but a subtype), and the categories of the analyst (epistemic reflexivity); the Leibnizian-Durkheimian invitation to deploy the topological mode of reasoning to track the mutual correspondences between symbolic space, social space, and physical space; and the Cassirer moment urging us to recognize the constitutive efficacy of symbolic structures. I also flag three traps that Bourdieusian explorers of the social world should exercise special care to avoid: the fetishization of concepts, the seductions of speaking Bourdieuse while failing to carry out the research operations Bourdieu's notions stipulate, and the forced imposition of his theoretical framework en bloc when it is more productively used in kit through transposition. These principles guiding the construction of the object are not theoretical slogans but practical blueprints for anthropological inquiry. This implies that mimesis and not exegesis should guide those social scientists who wish to build on, revise, or challenge the scientific machinery and legacy of Pierre Bourdieu.","Wacquant, L.",0,10.1177/1463499617746254,2191
6057,A ROBOT WROTE THIS? How perceived machine authorship affects news credibility,"As more news articles are written via collaboration between journalists and algorithms, questions have arisen regarding how automation influences the way that news is processed and evaluated by audiences. Informed by expectancy violation theory and the MAIN model, two experimental studies were conducted that examined the effect of purported machine authorship on perceptions of news credibility. Study One (N = 129) revealed that news attributed to a machine is perceived as less credible than news attributed to a human journalist. Study Two (N = 182) also observed negative effects of machine authorship through the indirect pathway of source anthropomorphism and negative expectancy violations, with evidence of moderation by prior recall of robotics also observed. The theoretical and practical implications of these findings are discussed.","Waddell, T. F.",0,10.1080/21670811.2017.1384319,2192
6058,"Can an Algorithm Reduce the Perceived Bias of News? Testing the Effect of Machine Attribution on News Readers' Evaluations of Bias, Anthropomorphism, and Credibility","Although accusations of editorial slant are ubiquitous to the contemporary media environment, recent advances in journalism such as news writing algorithms may hold the potential to reduce readers' perceptions of media bias. Informed by the Modality-Agency-Interactivity-Navigability (MAIN) model and the principle of similarity attraction, an online experiment (n = 612) was conducted to test if news attributed to an automated author is perceived as less biased and more credible than news attributed to a human author. Results reveal that perceptions of bias are attenuated when news is attributed to a journalist and algorithm in tandem, with positive downstream consequences for perceived news credibility.","Waddell, T. F.",0,10.1177/1077699018815891,2193
6059,CONSIGNELA: A multidisciplinary patient-centered project to improve drug prescription comprehension and execution in elderly people and parkinsonian patients,"Many older patients and patients with Parkinson's disease (PD) do not respect medication prescriptions. Non-adherence is caused by several factors among which three play an important role: Treatment complexity, cognitive decline, and patient-provider communication. This article presents an ongoing multidisciplinary project, the CONSIGNELA project, which adopts a patient-centered approach for improving medication adherence in these patients. The first objective of the project is to identify the best way to communicate medication prescriptions with tablets and touch-screen devices. The second objective is to improve medication adherence by creating a collaborative application (app) designed both for older and PD patients and for healthcare professionals in charge of them. Two solutions are combined: A cognitive and a technological solutions. The cognitive solution consists in studying in real time older and PD patients while consulting and executing prescriptions presented in different formats to select the most efficient one. The technological solution aims to improve collaboration between health professionals and patients by developing System of Systems (SoS). The research model used in the project includes three phases. Only the results of phase 1 are presented in the article. A research app, CONSIGNELA-Appli-R was programmed to analyze patient cognitive processes while consulting a prescription on a tablet. A pilot study was carried out with young adults to test it. It confirmed a facilitating effect of table format. In parallel, the prototype of a second app, CONSIGNELA-Appli-P, for patients and healthcare providers was developed. It is based on an SoS architecture connecting a virtual pillbox, a Multi-Agent System (MAS) and a knowledge platform. The virtual pillbox is used by patients and providers to improve mutual understanding of medication prescriptions. The MAS provides agents that extract and analyze indicators, actions and information resulting from the interaction between patients and virtual pillboxes. All the information is capitalized and stored in the knowledge platform. Providers can receive charts and dashboards showing information about the following of the medication regimen, for instance, if patients are following it correctly or not.","Wanderley, G. M. P.",0,10.1016/j.tele.2017.11.010,2194
6068,Applying interactive devices to an elementary nature science course,"The goal of this paper is to design and develop an interactive learning system (ILS) by integrating interactive devices into a real-world classroom. ILS is primarily designed for elementary school students where they can have some hands-on experiences to learn nature science such as airflow and wind. The purpose of adopting interactive devices is to increase students' motivations and pleasures during the learning process. In order to demonstrate the learning effects of using ILS, an empirical study was conducted by comparing traditional and interactive instructional strategies. During the study, three types of measurements were used to assess the different aspects of ILS: learning achievement tests, a questionnaire about students' experiences, and teacher interview. The results showed that ILS does have positive effects on students' learning and we can conclude that ILS can effectively and efficiently assist in learning nature science in a real-world classroom environment.","Wang, C.",1,10.1002/cae.21905,2195
6069,Acceptability and feasibility of a virtual counselor (VICKY) to collect family health histories,"Purpose: To overcome literacy-related barriers in the collection of electronic family health histories, we developed an animated Virtual Counselor for Knowing your Family History, or VICKY. This study examined the acceptability and accuracy of using VICKY to collect family histories from underserved patients as compared with My Family Health Portrait (MFHP). Methods: Participants were recruited from a patient registry at a safety net hospital and randomized to use either VICKY or MFHP. Accuracy was determined by comparing tool-collected histories with those obtained by a genetic counselor. Results: A total of 70 participants completed this study. Participants rated VICKY as easy to use (91%) and easy to follow (92%), would recommend VICKY to others (83%), and were highly -satisfied (77%). VICKY identified 86% of first-degree relatives and 42% of seconddegree relatives; combined accuracy was 55%. As compared with MFHP, VICKY identified a greater number of health conditions overall (49% with VICKY vs. 31% with MFHP; incidence rate ratio (IRR): 1.59; 95% confidence interval (95% CI): 1.13-2.25; P = 0.008), in particular, hypertension (47 vs. 15%; IRR: 3.18; 95% CI: 1.66-6.10; P = 0.001) and type 2 diabetes (54 vs. 22%; IRR: 2.47; 95% CI: 1.33-4.60; P = 0.004). Conclusion: These results demonstrate that technological support for documenting family history risks can be highly accepted, feasible, and effective.","Wang, C.",0,10.1038/gim.2014.198,2196
6077,"AVATARS WITH SEX APPEAL AS PEDAGOGICAL AGENTS: ATTRACTIVENESS, TRUSTWORTHINESS, EXPERTISE, AND GENDER DIFFERENCES","The study focused on the use of pedagogical agents with sex appeal in a computer-assisted learning environment. The study adopted a 2 (male/female) x 3 (demure/seductive/overtly sexual) experimental design. The primary analysis consisted of 2 parts: (a) comparing the impact of effective learning on students' perceptions of demure, seductive, or overtly sexual pedagogical agents, and (b) exploring gender differences in the usage of pedagogical agents with sex appeal. The empirical study results revealed that the sex appeal of female pedagogical agents is more helpful in effective learning than those of male agents. The sexy appearances of pedagogical agents are perceived by students as attractive, untrustworthy, and unprofessional. A seductive appearance in pedagogical agents is the most beneficial for effective learning than demure or overtly sexual ones. Students' and pedagogical agents' gender affect the impact of pedagogical agents with sex appeal on effective learning.","Wang, C. C.",0,10.2190/EC.48.4.a,2197
6079,A System Framework of Security Management in Enterprise Systems,"After analysing the security conditions in current Enterprise Systems (ES), this paper proposes a systematic framework that is based on the Secure Sockets Layer Virtual Private Network (SSL-VPN) for improving security management. This framework takes account of several key aspects such as channel strategy, network pattern, workstation authentication, identity authentication, security workflow, etc. The proposed framework has the following advantages: low cost, high performance, easy to implement, and strong security control pattern. In addition, this paper proposes a dynamic security strategy that is about authorizing user ID and roles dynamically and conducting real-time mapping via agent or proxy technologies. Copyright (c) 2013 John Wiley & Sons, Ltd.","Wang, F.",0,10.1002/sres.2184,2198
6085,Animated pedagogical agents as aids in multimedia learning: Effects on eye-fixations during learning and learning outcomes,"The goal of the present study is to determine how to incorporate social cues such as gesturing in animated pedagogical agents (PAs) for online multimedia lessons in ways that promote student learning. In 3 experiments, college students learned about synaptic transmission from a multimedia narrated presentation while their eye movements were tracked and subsequently took learning outcome tests. In Experiments 1 and 2, students who had a gesturing PA added to the screen performed significantly better on learning outcome tests of transfer (ds = 0.77 and 0.80) and retention (ds = 1.16 and 1.00) and spent more time attending to target material based on eye-tracking measures including fixation time (ds = 1.53 and 2.27) and number of fixations (ds = 1.54 and 1.70). In Experiments 2 and 3, students who learned with a gesturing PA outperformed those who learned with a static PA on transfer (ds = 0.72 and 1.02), retention (ds = 0.96 and 0.93), fixation time (ds = 2.07 and 1.82), and number of fixations (ds = 1.64 and 2.99). In Experiment 2, adding a static PA to the screen did not improve performance. In Experiment 3, adding signaling such as color coding did not improve performance for students who received a gesturing PA. Results support the embodiment principle that people learn better from onscreen multimedia lessons when a gesturing PA is added to the screen, and social agency theory, which posits that social cues can prime learners to process the material more actively and develop better learning outcomes. (PsycINFO Database Record (c) 2018 APA, all rights reserved) (Source: journal abstract) Impact statementEducational Impact and Implications Statement—How can we help students learn scientific content that is presented in online multimedia lessons consisting of graphics and narration? Across 3 experiments, students learned better when the screen also included an onscreen character who gestured as she explained the process of neural transmission as compared to identical lessons with no or motionless onscreen characters. Onscreen agents can help create a sense of social partnership that primes learners to try harder to make sense of the material. (PsycINFO Database Record (c) 2018 APA, all rights reserved)","Wang, Fuxing",1,http://dx.doi.org/10.1037/edu0000221,2199
6111,Social Media-based Conversational Agents for Health Management and Interventions,Conversational agents could provide timely and cost-effective social support to promote behavioral changes and improve healthcare outcomes. The authors evaluated the performance of their social media-based conversational agent in a smoking cessation program. Results showed that the presence of a conversational agent effectively increased participant engagement and enhanced their smoking cessation outcomes.,"Wang, H. L.",0,10.1109/mc.2018.3191249,2200
6115,,"The first part (Chapter 1 and 2) of this dissertation presents a novel combination study of melanoma therapy. Acquired clinical resistance to vemurafenib, a selective BRAFV600E inhibitor, arises frequently after short term chemotherapy. Since the inhibitions of targets in the RAF-MEK-ERK pathway result in G0/G1 cell cycle arrest, vemurafenib-resistant cancer cells are expected to escape this cell cycle arrest and progress to subsequent G2/M phase. We hypothesized that a combined therapy using vemurafenib with a G2/M phase blocking agent will trap resistant cells and overcome vemurafenib resistance. To test this hypothesis, we first determined the combination index (CI) values of our novel tubulin inhibitor ABI-274 and vemurafenib on parental human A375 and MDA-MB-435 melanoma cell lines to be 0.32 and 0.1, respectively, suggesting strong synergy for the combination. We then developed an A375RF21 subline with significant acquired resistance to vemurafenib and confirmed the strong synergistic effect. Next we studied the potential mechanisms of overcoming vemurafenib resistance. Flow cytometry confirmed that the combination of ABI-274 and vemurafenib synergistically arrested cells in G1/G2/M phase, and significantly increased apoptosis in both parental A375 and the vemurafenib-resistant A375RF21 cells. Western blot analysis revealed that the combination treatment effectively reduced the level of phosphorylated and total AKT, activated the apoptosis cascade, and increased cleaved caspase-3 and cleaved PARP, but had no significant influence on the level of ERK phosphorylation. Finally, in vivo co-administration of vemurafenib with ABI-274 showed strong synergistic efficacy in the vemurafenib-resistant xenograft model in nude mice. Overall, these results offer a rational combination strategy to significantly enhance the therapeutic benefit in melanoma patients who inevitably become resistant to current BRAF inhibition therapy. The second part (Chapter 3 to 5) of this dissertation focuses on the discovery of a series of small molecule survivin inhibitors. Inhibitors of apoptosis (IAP) proteins are widely considered as promising cancer drug targets, especially for drug-resistant tumors. Mimicking the IAP-binding motif of second mitochondria-derived activator of caspases (Smac) is a rational strategy to design potential IAP inhibitors. In this report, we used the bioactive conformation of AVPI tetrapeptide in the N-terminus of Smac as a template and performed a shape-based virtual screening against a drug-like compound library to identify novel IAP inhibitors. Top hits were subsequently docked to available IAP crystal structures as a secondary screening followed by validation using in vitro biological assays. Four novel hit compounds were identified that potently inhibited cell growth in two human melanoma (A375 and M14) and two human prostate (PC-3 and DU145) cancer cell lines. The best compound, UC-112, has IC50 values ranging from 0.7 to 3.4 μM. UC-112 also potently inhibits the growth of P-glycoprotein (Pgp) overexpressed multidrug-resistant cancer cells, strongly activates capase-3/7 and caspase-9 activities, and selectively down-regulates survivin level at a concentration as low as 1 μM. Co-incubation of UC-112 with a known proteasome inhibitor (MG132) rescued survivin inhibition, consistent with the anticipated mechanism of action for UC-112. As a single agent, UC-112 strongly inhibits tumor growth and reduces both XIAP and survivin levels in an A375 human melanoma xenograft model in vivo. Three analogs generated from UC-112 structural modification along with template compound UC-112 were submitted to NCI-60 cancer cell line screening. The results indicated that structural modification of UC-112 to give our best compound MX106 has improved activity by four fold (2.2 μM for UC-112 vs. 0.5 μM for MX106, average GI50 values over all cancer cell lines in the NCI-60 panel). Western blot analyses demonstrated the new compounds maintained high selectivity for survivin inhibition over other members in the inhibitiors","Wang, Jin",0,,2201
6117,,"Inhibitor of apoptosis (IAP) proteins are widely considered as promising cancer drug targets, especially for drug-resistant tumors. Mimicking the IAP-binding motif of second mitochondria-derived activator of caspases (SMAC) is a rational strategy to design potential IAP inhibitors. In this report, we used the bioactive conformation of AVPI tetrapeptide in the N terminus of SMAC as a template and performed a shape-based virtual screening against a drug-like compound library to identify novel IAP inhibitors. Top hits were subsequently docked to available IAP crystal structures as a secondary screening followed by validation using in vitro biologic assays. Four novel hit compounds were identified to potently inhibit cell growth in two human melanoma (A375 and M14) and two human prostate (PC-3 and DU145) cancer cell lines. The best compound, UC-112 [5-((benzyloxy)methyl)-7-(pyrrolidin-1-ylmethyl)quinolin-8-ol], has IC₅₀ values ranging from 0.7 to 3.4 µM. UC-112 also potently inhibits the growth of P-glycoprotein (P-gp)-overexpressed multidrug-resistant cancer cells, strongly activates caspase-3/7 and caspase-9 activities, and selectively downregulates survivin level at a concentration as low as 1 µM. Coincubation of UC-112 with a known proteasome inhibitor Z-Leu-Leu-Leu-CHO (MG-132) rescued survivin inhibition, consistent with the anticipated mechanism of action for UC-112. As a single agent, UC-112 strongly inhibits tumor growth and reduces both X chromosome-linked IAP and survivin levels in an A375 human melanoma xenograft model in vivo. Overall, our study identified novel scaffolds, especially UC-112, as new platforms on which potent and selective IAP antagonists can be developed. (PsycINFO Database Record (c) 2016 APA, all rights reserved)","Wang, Jin",0,http://dx.doi.org/10.1124/jpet.113.212019,2202
6119,Virtual prognostication: When virtual alcohol choices predict change in alcohol consumption over 6-months,"Narrative games, in which users interact with virtual agents, are increasingly being used in health interventions to change targeted behaviors. In virtual social interactions, based on similar real-life contextual cues, past behavior can predict virtual choices. Here, based on theories in learning and interactivity, we examined the whether following a virtual intervention, choices in social interactions may be particularly diagnostic of future behavior changes. To test this, we needed to (1) leverage a contextualized risk (e.g., involving alcohol consumption): scenario (e.g., having one more drink with my partner) given a target audience (e.g., sexually risky young men who have sex with men (YMSM)), (2) include within this context an evidence-based virtual intervention (e.g., promoting alcohol reduction), (3) instantiate and record a virtual choice (water or alcohol) in a virtual dating game scenario intervention with IA for that target audience, and (4) assess pre and 6-months post-intervention YMSM's alcohol use. Using a Socially Optimized Learning Environment (SOLVE) intervention game with IA and alcohol use measures, we found that virtual water choice (versus virtual alcohol choice) significantly predicted real-life alcohol consumption change. Furthermore, personality factors (e.g., Behavioral Approach System) predicted virtual choices and alcohol consumption change. Implications of these findings are discussed.","Wang, L. Y.",0,10.1016/j.chb.2018.08.025,2203
