X,title,abstract,authors,Included,ID
1911,Determining the structure of acute pain responses in vulnerable neonates,"The primary purpose was to determine the underlying structure of the vulnerable infant's response to an acute painful procedure. The secondary purpose was to explore the influence of context (e.g., risk for neurological impairment [NI] and gestational age [GA]). A descriptive cohort design determined contributions of selected indicators to the structure of infant pain. The magnitude of variance for 19 pain indicators was assessed using 3 exploratory factor analyses in 149 neonates. The basic exploratory factor structure included behavioural (e.g., facial actions) and physiological (e.g., oxygen saturation, heart rate) indicators. Facial actions accounted for the greatest variance across all factor solutions (29-39%). Physiological indicators explained 8 to 26% additional variance. There were no consistent differences in the factor structures when contextual factors were explored.","Stevens, B. and Franck, L. and Gibbins, S. and McGrath, P. J. and Dupuis, A. and Yamada, J. and Beyene, J. and Camfield, C. and Finley, G. A. and Johnston, C. and O'Brien, K. and Ohlsson, A.",0,1529
1913,Monitoring adverse drug reactions in children using community pharmacies: a pilot study,"AIMS: To determine the feasibility of a community pharmacy-based parental adverse drug reaction (ADR) reporting system for children. DESIGN: Prospective study of parent-reported ADRs using a questionnaire issued to the parent or guardians of children 0-11 years of age collecting prescribed medicine for amoxicillin, and/or salbutamol, and collecting prescribed medicine for, or purchasing, paracetamol or ibuprofen suspension. SETTING: Seven community pharmacies in Grampian, Scotland. RESULTS: During a 4-week period 360 prescriptions or purchases for the study medications occurred. Two hundred and sixty-seven parents (85.5%) agreed to participate in the study. One hundred and six participants (40%) returned a total of 122 questionnaires. The demographics of responders and nonresponders including medication, age of child, and social status as assessed by the Depcat score were similar. There was no evidence of under-representation of any socio-economic group. Possible adverse events were detected using a symptom tick list and perceived ADRs using free text entry. Using the symptom tick list approach the most commonly reported symptoms were diarrhoea (28.9%) and tiredness (31.6%) for amoxicillin. The levels of diarrhoea and tiredness reported for ibuprofen, paracetamol and salbutamol were 15% and 20%, 7.4% and 18.5%, and 20% and 0%, respectively. Using the freehand section of the questionnaire 15 specific ADRs were reported by parents (12.3%). Eight children (21.2%) reported ADRs attributed to amoxicilin [diarrhoea (n = 4), fever (n = 1), anorexia (n = 1), hyperactivity (n = 1) and nonspecific (n = 1)], five to paracetamol [diarrhoea (n = 3), anorexia, irritability, crying and very angry (n = 1) and not stated (n = 1)], two to ibuprofen [diarrhoea (n = 1), not stated (n = )]. Only one off-label prescription was identified and this was for salbutamol syrup prescribed to a child under 2 years of age. CONCLUSIONS: The prospective monitoring of paediatric ADRs, using a questionnaire issued to parents or guardians in the community pharmacies, is feasible.","Stewart, D. and Helms, P. and McCaig, D. and Bond, C. and McLay, J.",0,1530
1915,Shaken baby syndrome and a triple-dose strategy for its prevention,"OBJECTIVES: Inflicted traumatic brain injury associated with Shaken Baby Syndrome (SBS) is a leading cause of injury mortality and morbidity in infants. A triple-dose SBS prevention program was implemented with the aim to reduce the incidence of SBS. The objectives of this study were to describe the epidemiology of SBS, the triple-dose prevention program, and its evaluation. METHODS: Descriptive and spatial epidemiologic profiles of SBS cases treated at Children's Hospital, London Health Sciences Centre, from 1991 to 2010 were created. Dose 1 (in-hospital education): pre-post impact evaluation of registered nurse training, with a questionnaire developed to assess parents' satisfaction with the program. Dose 2 (public health home visits): process evaluation of additional education given to new parents. Dose 3 (media campaign): a questionnaire developed to rate the importance of factors on a 7-point Likert scale. These factors were used to create weights for statistical modeling and mapping within a geographic information system to target prevention ads. RESULTS: Forty-three percent of severe infant injuries were intentional. A total of 54 SBS cases were identified. The mean age was 6.7 months (standard deviation, 10.9 months), with 61% of infant males. The mean Injury Severity Score was 26.3 (standard deviation, 5.5) with a 19% mortality rate. Registered nurses learned new information on crying patterns and SBS, with a 47% increase in knowledge posttraining (p < 0.001). Over 10,000 parents were educated in-hospital, a 93% education compliance rate. Nearly all parents (93%) rated the program as useful, citing ""what to do when the crying becomes frustrating"" as the most important message. Only 6% of families needed to be educated during home visits. Locations of families with a new baby, high population density, and percentage of lone parents were found to be the most important factors for selecting media sites. The spatial analysis revealed six areas needed to be targeted for ad locations. CONCLUSIONS: SBS is a devastating intentional injury that often results in poor outcomes for the child. Implementing a triple-dose prevention program that provides education on crying patterns, coping strategies, and the dangers of shaking is key to SBS prevention. The program increased knowledge. Parents rated the program as useful. The media campaign allowed us to extend the primary prevention beyond new parents to help create a cultural change in the way crying, the primary trigger for SBS, is viewed. Targeting our intervention increased the likelihood that our message was reaching the population in greatest need.","Stewart, T. C. and Polgar, D. and Gilliland, J. and Tanner, D. A. and Girotti, M. J. and Parry, N. and Fraser, D. D.",0,1531
1916,Parent use of food to soothe infant/toddler distress and child weight status. An exploratory study,"The aim of the present study was to explore the parent feeding practice of using food to soothe infant/toddler distress and its relationship to child weight status. Seventy eight families with infants and toddlers (43 males) ranging in age from 3 to 34 months (M = 14 mos, SD = 9 mos) completed a survey which included questions on their use of food to soothe, questionnaires on parent feeding practices, parenting self-efficacy, child temperament and child's weight and length at the time of their last well-baby visit. Results revealed the use of food to soothe to be a valid construct. In addition, mothers who used food to soothe rated themselves lower in parenting self-efficacy and their children higher in temperamental negativity. Analyses examining weight status as the outcome variable revealed that mothers who reported the use of food to soothe had heavier children, however, this relationship was stronger for children rated as high in temperamental negativity. © 2011 Elsevier Ltd.","Stifter, C. A. and Anzman-Frasca, S. and Birch, L. L. and Voegtline, K.",0,1532
1918,The effect of infant colic on maternal self-perceptions and mother–infant attachment,"Mothers of infants who developed colic were compared with mothers of non-colic infants on their perceptions of parenting self-efficacy, and separation anxiety as well as their attachment relationship with their infants. Colic was identified prospectively through telephone contacts with mothers. Questionnaires on self-efficacy and separation anxiety were completed when infants were 5 months of age. At 18 months of age mothers and infants (colic and non-colic) participated in a laboratory situation to measure attachment. Results revealed that mothers of colic infants reported feeling less competent as mothers. In addition, while mothers of colicky infants tended to have more separation anxiety than mothers of non-colic infants, they felt that these separations did not have a negative effect on their child. Finally, no differences were revealed for attachment classifications between colic and non-colic infants at 18 months. (PsycINFO Database Record (c) 2016 APA, all rights reserved) (Source: journal abstract)","Stifter, C. A. and Bono, M. A.",0,1533
1919,Infant colic: A transient condition with no apparent effects,"Investigated infant colic developmentally by examining whether factors measured at birth were related to the emergence of colic and whether colic was associated with later infant and maternal behavior. Colicky infants were drawn from a longitudinal study of 100 infants. While in the hospital, Ss were administered 2 procedures that elicited negative reactivity. To verify the colic and to document behaviors observed during a colic cry bout and a noncolic cry bout, mothers of the colicky Ss and mothers of a matched comparison group kept a diary between 6 and 8 wks. At 5 and 10 mo all infants and mothers, including the colicky and control Ss, participated in laboratory procedures. Mothers also completed an infant temperament questionnaire. Results indicate that colic bouts were longer, intense, and difficult to soothe. By 5 and 10 mo, the colicky Ss and controls demonstrated similar behavior. Results suggest that infant colic is a transient condition. (PsycINFO Database Record (c) 2017 APA, all rights reserved)","Stifter, Cynthia A. and Braungart, Julia",0,1534
1923,Postnatal depression in mothers bringing infants to the emergency department,"OBJECTIVE: To determine the prevalence of postnatal depression (PND) in mothers of young infants presenting to the emergency department (ED). DESIGN, SETTING AND PARTICIPANTS: Prospective observational study of the prevalence of PND in mothers of infants aged 14 days to 6 months presenting with non-time-critical conditions to the ED of a large tertiary paediatric hospital. MAIN OUTCOME MEASURES: We assessed PND by applying a self-administered validated screening tool, the Edinburgh Postnatal Depression Scale (EPDS). Mothers of patients were approached before clinician consultation when a social worker was available on site. EPDS scores of 13 and above were considered 'positive'. Univariate analysis was used to determine associations with demographic, maternal and child factors. RESULTS: 236 mothers were approached","Stock, A. and Chin, L. and Babl, F. E. and Bevan, C. A. and Donath, S. and Jordan, B.",0,1535
1927,An extended Kaplan-Meier estimator and its applications,We develop an extension of the Kaplan-Meier estimator for the case of multiple live states. The method can be used to construct prognostic charts for tracking individuals initially in a given condition. It is also the key component in constructing a longitudinal version of the multistate life table.,"Strauss, D. and Shavelle, R.",0,1536
1928,Windows of opportunity for physical activity in the prevention of obesity,"Tackling increasing rates of obesity is likely to be a defining feature of health care over the next several decades. Adult obesity is a persistent and treatment-resistant problem. Consequently, an emerging theme in the literature is to commence prevention efforts earlier in the developmental time course. This view is based primarily on epidemiological data demonstrating a link between traits manifesting early during development and increased obesity risk in adulthood. Physical activity is a perennial factor in discussions of obesity prevention. However, the optimal timing and type of physical activity interventions to commence remains unclear. Critical developmental windows of plasticity may afford time-limited opportunities to shape body composition across the life course","Street, S. J. and Wells, J. C. K. and Hills, A. P.",0,1537
1930,"Maternal smoking in pregnancy, fetal activity & newborn behavioral state: An observational ultrasound study",Maternal smoking during pregnancy (MSDP) remains one of the most common prenatal drug exposures in the US and worldwide. MSDP is associated with medical risk for the fetus and altered behavioral development in infants,"Stroud, L. R. and Bublitz, M. H. and Crespo, F. A. and Lester, B. and Salisbury, A. L.",0,1538
1932,Validation of the Inventaire du Milieu Familial Questionnaire (French version of the Infant/Toddler HOME) into the Brazilian Portuguese language,"Objective: To validate the Brazilian Portuguese version of the Family Environment Assessment questionnaire (Inventaire du Milieu Familial). Methods: The validation process was carried out in two stages. First, translation and back-translation were performed, and in the second phase, the questionnaire was applied in 72 families of children between 0 and 24 months for the validation process. The tool consists of the following domains: mother's communication ability","Sudbrack, S. and Barbosa, F. P. and Mattiello, R. and Booij, L. and Estorgato, G. R. and Dutra, M. S. and de Assunção, F. D. and Nunes, M. L.",0,1539
1933,Social and behavioral risk factors for obesity in early childhood,"Objective: Although multiple social and behavioral risk factors associated with obesity co-occur among young children, most studies have examined them separately. The purpose of this study was to examine the relationship between social risk factors, behavioral problems, health behaviors, and obesity among preschoolers in the Fragile Families and Child Wellbeing Study (N = 1589). METHODS: A cumulative social risk score was created by summing maternal reports of intimate partner violence, food insecurity, housing insecurity, maternal depressive symptoms, maternal substance use, and father's incarceration, obtained when the child was 3 years old. Mothers reported on the child's internalizing and externalizing behaviors with the Child Behavior Checklist at age 5 years. Mothers also reported on hours the child spent watching television and sleeping as well as servings of soda or juice drinks the child consumed per day. Child height and weight were measured at age 5 years. Obesity was defined as body mass index ≥95th percentile. Results: In regression analyses adjusted for health behaviors, behavioral problems, and sociodemographic factors, cumulative social risk was associated with obesity among girls. Externalizing behavioral problems were associated with obesity among girls (prevalence ratios [PRs], 1.5","Suglia, S. F. and Duarte, C. S. and Chambers, E. C. and Boynton-Jarrett, R.",0,1540
1934,Childhood adversity and adult reports of food insecurity among households with children,"Introduction Exposure to childhood adversity, including abuse, neglect, and household dysfunction, is associated with negative long-term health and economic outcomes. Little is known about how adversity exposure in parents' early lives may be related to later food insecurity for parents and their children. This study investigated the association between female caregivers' adverse childhood experiences (ACEs) and household and child food insecurity, taking into account depressive symptoms. Methods This study used cross-sectional data from 1,255 female caregivers of children aged <4 years surveyed in an urban clinical setting from March 2012 through June 2014. Measures included sociodemographic characteristics","Sun, J. and Knowles, M. and Patel, F. and Frank, D. A. and Heeren, T. C. and Chilton, M.",0,1541
1935,Mothers’ Adverse Childhood Experiences and Their Young Children's Development,"Introduction This study examined how mothers’ Adverse Childhood Experiences (ACEs) relate to their children's developmental risk and assessed how the association is mediated through mothers’ depressive symptoms and fair/poor health. Methods Mothers of children aged between 4 months and 4 years were recruited from the emergency department of a children's hospital between March 2012 and June 2015 and interviewed about ACEs, mothers’ depressive symptoms and health status, and children's developmental risk (screened via Parents’ Evaluations of Developmental Status [PEDS]). Between August and November 2016 a Cochran–Armitage test assessed trend of PEDS by ACEs. Multinomial regression models examined differences in PEDS by ACEs severity. Mediation by mothers’ depressive symptoms and self-rated health was also assessed. Results Of 1,293 mothers, 56.7% reported one or more ACEs. Mothers also reported developmental risk (20.4% overall): 120 (9.2%) reported one concern and 144 (11.2%) reported two or more concerns on the PEDS. Mothers who reported household substance use, mental illness, or an incarcerated household member during childhood were more likely to report at least one child developmental concern on the PEDS. After controlling for covariates, odds of one PEDS concern were 1.86 (95% CI=1.16, 3.00) for ACEs, one to three versus none, and 2.21 (95% CI=1.26, 3.87) for ACEs four or more versus none. Adjusted odds of two or more concerns were 1.70 (95% CI=1.07, 2.72) for ACEs, one to three versus none, and 1.76 (95% CI=1.02, 3.05) for ACEs, four or more versus none. Mothers’ depressive symptoms and self-rated health were potential mediators. Conclusions Mothers’ ACEs are significantly associated with their children's developmental risk. If replicated, findings suggest that addressing intergenerational trauma through focus on childhood adversity among young children's caregivers may promote child development. © 2017 American Journal of Preventive Medicine","Sun, J. and Patel, F. and Rose-Jacobs, R. and Frank, D. A. and Black, M. M. and Chilton, M.",0,1542
1936,Acute toxicity of proton beam radiation for pediatric central nervous system malignancies,"Background: Proton beam therapy (PBT) for pediatric CNS malignancies may reduce late toxicity, but acute toxicity is not well defined. We examined acute toxicity for children with CNS malignancies treated with PBT. Procedure: We conducted a retrospective review of 48 children with malignant brain tumors treated with PBT at our facility from 2010 to 2012. For each patient, we recorded age at diagnosis, tumor location, histologic subtype, radiation dose, extent of radiation, and use of concurrent chemotherapy. Acute toxicity scores were recorded per the National Cancer Institute Common Terminology Criteria for Adverse Events version 4.0 at weekly on treatment visits. Maximum grade of fatigue, headache, insomnia, anorexia, nausea, vomiting, alopecia, and dermatitis over the radiation therapy treatment course were recorded, and rates of acute toxicity were calculated. Results: The cohort consisted of 16 glial tumors, 9 medulloblastomas, 6 germinomas, 5 ependymomas, 4 craniopharyngiomas, 3 atypical teratoid rhabdoid tumors, and 5 other CNS tumors. The mean age was 10.8 years, and median dose was 5,400cGy (RBE). Acute toxicities were generally low-grade and manageable. The most commonly observed acute toxicities were fatigue, alopecia, and dermatitis. The least common were insomnia and vomiting. Higher maximum grades for headache, nausea, and vomiting over the treatment course were associated with infratentorial location, while higher maximum grades for anorexia, nausea, and alopecia were associated with craniospinal radiation. Conclusions: PBT appears to be well tolerated in pediatric patients with CNS malignancies. Acute toxicity can be managed with supportive care. © 2013 Wiley Periodicals, Inc.","Suneja, G. and Poorvu, P. D. and Hill-Kayser, C. and Lustig, R. A.",0,1543
1937,Infantile colic,"Infantile colic is a common, self-resolving condition. It has important adverse associations including maternal depression, child abuse and early cessation of breastfeeding. There are many proposed causes of colic, however none is definitive. Colic is likely to be an exacerbation of normal infant crying brought about by physiological and psychosocial factors. There is no known single effective treatment for colic. The mainstay of management is exclusion of organic causes, explanation of the natural history of colic, parental support, offering strategies to deal with the infant’s feeding and sleep, and exploration of settling techniques. The probiotic Lactobacillus reuteri DSM17938 may be trialled for exclusively breastfed infants with colic. Its efficacy in formula-fed babies is unknown. An allergy to cow’s milk protein accounts for a minority of cases. Hypoallergenic formula, and dietary exclusion for breastfeeding mothers, should only be tried in infants with other clinical features of cow’s milk allergy. © 2018 NPS MedicineWise.","Sung, V.",0,1544
1938,Lactobacillus reuteri DSM 17938 for managing infant colic: Protocol for an individual participant data meta-analysis,"Introduction: Infant colic, or excessive crying of unknown cause in infants less than 3 months old, is common and burdensome. Its aetiology is undetermined, and consensus on its management is still lacking. Recent studies suggest a possible link between infant colic and gut microbiota, indicating probiotics to be a promising treatment. However, only a few strains have been tested, and results from randomised controlled trials are conflicting. It is important to clarify whether probiotics are effective for treating infant colic in general, and to identify whether certain subgroups of infants with colic would benefit from particular strains of probiotics. Methods and analysis: Through an individual participant data meta-analysis (IPDMA), we aim to identify whether the probiotic Lactobacillus reuteri DSM 17938 is effective in the management of infant colic, and to clarify whether its effects differ according to feeding method (breast vs formula vs combined), proton pump inhibitor exposure, and antibiotic exposure. The primary outcomes are infant crying duration and treatment success (at least 50% reduction in crying time from baseline) at 21 days postintervention. Individual participant data from all studies will be modelled simultaneously in multilevel generalised linear mixed-effects regression models to account for the nesting of participants within studies. Subgroup analyses of participant-level and intervention-level characteristics will be undertaken on the primary outcomes to assess if the intervention effect differs between certain groups of infants. Ethics and dissemination: Approved by the Royal Children's Hospital Human Research Ethics Committee (HREC 34081). Results will be reported in a peerreviewed journal in 2015. Trial registration number: PROSPERO CRD42014013210.","Sung, V. and Cabana, M. D. and D'Amico, F. and Deshpande, G. and Dupont, C. and Indrio, F. and Mentula, S. and Partty, A. and Savino, F. and Szajewska, H. and Tancredi, D.",0,1545
1939,Probiotics to improve outcomes of colic in the community: Protocol for the Baby Biotics randomised controlled trial,"Background: Infant colic, characterised by excessive crying/fussing for no apparent cause, affects up to 20% of infants under three months of age and is a great burden to families, health professionals and the health system. One promising approach to improving its management is the use of oral probiotics. The Baby Biotics trial aims to determine whether the probiotic Lactobacillus reuteri DSM 17938 is effective in reducing crying in infants less than three months old (&lt","Sung, V. and Hiscock, H. and Tang, M. and Mensah, F. K. and Heine, R. G. and Stock, A. and York, E. and Barr, R. G. and Wake, M.",0,1546
1940,"Treating infant colic with the probiotic Lactobacillus reuteri: Double blind, placebo controlled randomised trial","Objective: To determine whether the probiotic Lactobacillus reuteri DSM 17938 reduces crying or fussing in a broad community based sample of breastfed infants and formula fed infants with colic aged less than 3 months. Design: Double blind, placebo controlled randomised trial. Setting: Community based sample (primary and secondary level care centres) in Melbourne, Australia. Participants: 167 breastfed infants or formula fed infants aged less than 3 months meeting Wessel's criteria for crying or fussing: 85 were randomised to receive probiotic and 82 to receive placebo. Interventions: Oral daily L reuteri (1×108 colony forming units) versus placebo for one month. Main outcomes measures: The primary outcome was daily duration of cry or fuss at 1 month. Secondary outcomes were duration of cry or fuss","Sung, V. and Hiscock, H. and Tang, M. L. K. and Mensah, F. K. and Nation, M. L. and Satzke, C. and Heine, R. G. and Stock, A. and Barr, R. G. and Wake, M.",0,1547
1941,"Early exposure to dichlorodiphenyldichloroethylene, breastfeeding and asthma at age six","Our aims were to assess association of dichlorodiphenyldichloroethylene (DDE) with childhood asthma measured up to age 6 and the effect of DDE on the protective effect of breastfeeding on asthma. In addition, we attempted to assess the relevant time-window of DDE exposure (i.e. at birth or at 4 years). All women presenting for antenatal care in Menorca, Spain over a 12-month period beginning in mid-1997 were invited to take part in a longitudinal study that included a yearly visit. Four hundred eighty-two children were enrolled and 462 provided complete outcome data after 6.5 years of follow-up. Organochlorine compounds were measured in cord serum of 402 (83%) infants and in blood samples of 285 children aged 4. We defined asthma as the presence of wheezing at age 6 and during any preceding year or doctor-diagnosed asthma, and used skin prick test at age 6 to determine atopic status. Results: At birth and 4 years of age, all children had detectable levels of DDE (median 1 ng/ mL and 0.8 ng/ mL, respectively). From birth to age 4, the mean DDE level among children with artificial feeding decreased by 72%, while among breastfed children it increased by 53%. Diagnosed asthma and persistent wheezing were associated with DDE at birth [odds ratio (OR) for an increase in 1 ng/ mL, OR=1.18, 95% confidence interval (95% CI)=1.01-1.39 and OR=1.13, 95% CI=0.98-1.30, respectively], but not with DDE at 4 years. Neither breastfeeding nor atopy modified these associations (P>0.3). Breastfeeding protected against diagnosed asthma (OR=0.33, 95% CI=0.08-0.87) and wheezing (OR=0.53, 95% CI=0.34-0.82) in children with low and high DDE levels at birth. Conclusion: In a community without known dichlorodiphenyltrichloroethane environmental releases, this study strengthens the evidence for an effect of DDE on asthma by measuring the disease at age 6 and does not support the hypothesis that DDE modifies the protective effect of breastfeeding on asthma. © 2006 The Authors.","Sunyer, J. and Torrent, M. and Garcia-Esteban, R. and Ribas-Fitó, N. and Carrizo, D. and Romieu, I. and Antó, J. M. and Grimalt, J. O.",0,1548
1943,The role of childhood trauma and PTSD in postpartum sleep disturbance,"Despite robust associations between postpartum sleep difficulties and maternal psychopathology, little attention has been paid to the role of childhood trauma and posttraumatic stress disorder (PTSD). In the present study, we examined sleep complaints in postpartum women with a history of childhood trauma compared to postpartum women who were not exposed to childhood trauma. Participants ( N = 173) completed questionnaires by telephone at 4‐months postpartum. After adjusting for nuisance variables, there were significantly higher rates of sleep disturbance (falling asleep and staying asleep) for women with a past history of neglect (AD  - Department of Psychiatry, University of Michigan, Ann Arbor, MI, US LMSwan@med.umich.edu","Swanson, Leslie M. and Hamilton, Lindsay and Muzik, Maria",0,1549
1944,Primary care and differential diagnosis of the newborn. General considerations for the CNM,"A primary responsibility of a practitioner caring for a newborn is to make early, frequent assessments of the infant during the immediate stabilization period. In this paper, potentially pathologic findings of this period are reviewed and guidelines for routine follow-up care of the newborn are presented. Finally, common concerns of the newborn period (inconsolable crying, apnea, respiratory irregularities, jaundice, risk of infection, gastrointestinal problems, and acute eye disorders) are discussed in conjunction with aspects of the differential diagnosis and indications for referral.","Swartz, M. K.",0,1550
1947,Effect of a consultation teaching behaviour modification on sleep performance in infants: A randomised controlled trial,"Objective: To evaluate the effect of a behaviour modification program, taught to parents in a single visit to a trained nurse, in improving sleep performance in newborn infants. Design: Randomised controlled trial. Setting and participants: 268 families with normal newborn infants in the community, recruited between October 1996 and March 1997 from birth notices published in a South Australian daily newspaper. Intervention: A 45-minute consultation with a nurse 2-3 weeks after the birth, including a tutorial discussion on normal sleep patterns in newborn infants, supported by retained written material and, for infants with weight gain < 30 g daily, referral to their usual postnatal care provider. Main outcome measures: Hours of daytime sleep (0600-1800), night sleep (1800-0600) and total sleep per 24 h","Symon, B. G. and Marley, J. E. and Martin, A. J. and Norman, E. R.",0,1551
1948,The role of infant appetite in extended formula feeding,"Objective Parental decision-making around extended formula feeding (12 months+) has not been explored previously. This study tested the hypotheses that extended formula milk use (i) is associated with poorer appetite and (ii) supplements lower food intake. Methods Appetite was assessed with the Child Eating Behaviour Questionnaire (CEBQ) in 3854 twin children aged 16 months. Diet was assessed from 3-day diaries in 2714 children at 21 months. Parents reported their children's weight at 24 months. Associations between formula feeding and (1) appetite, (2) energy intake and (3) weight were examined. 35 mothers were interviewed when the children were 7 years old to explore retrospectively their reasons for extended formula feeding. Results Formula consumers (13% of the sample) scored significantly differently than non-formula consumers on five of the six CEBQ subscales, indicating lower appetite avidity: 'food responsiveness' (2.02 vs 2.22, respectively),'enjoyment of food' (3.99 vs 4.20), 'satiety responsiveness' (2.89 vs 2.65), 'slowness in eating' (2.63 vs 2.46) and 'food fussiness' (2.34 vs 2.14). Formula consumers had a significantly lower percentage of daily energy intake from food (70% vs 74%)","Syrad, H. and Van Jaarsveld, C. H. M. and Wardle, J. and Llewellyn, C. H.",0,1552
1949,"Lactobacillus reuteri DSM 17938 for the management of infantile colic in breastfed infants: A randomized, double-blind, placebo-controlled trial",Objective: To determine whether administration of Lactobacillus reuteri (L reuteri) DSM 17938 is beneficial in breastfed infants with infantile colic. Study design: Eighty infants aged &lt,"Szajewska, H. and Gyrczuk, E. and Horvath, A.",0,1553
1950,Age at First Birth and Psychiatric Disorders in Low-Income Pregnant Women,"Background: Young maternal age at first birth has been associated with poor mental health. However, few studies directly compared the prevalence of psychiatric disorders among adolescent versus adult mothers at first birth using a comprehensive diagnostic tool. This study examined the association between age at first birth and 22 current and lifetime psychiatric disorders in a cohort of low-income pregnant women. Methods: The sample consisted of 744 low-income currently pregnant women who were Medicaid-eligible and enrolled in the Special Supplemental Nutrition Program for Women, Infants, and Children (WIC) in Saint Louis City and 5 rural counties in Southeastern Missouri. Current (previous 12 months) and lifetime psychiatric disorders were assessed using the Diagnostic Interview Schedule IV (DIS-IV). Logistic regression analyses tested the association between women's age at first birth and psychiatric disorders, controlling for potential confounders, including relative poverty. Results: When adjusting for confounders, mothers giving birth in their teens had 2.5 times the odds of having a lifetime behavior disorder (odds ratio [OR] 2.66, 95% confidence interval [CI] 1.35-5.24) and current posttraumatic stress disorder (PTSD) (OR 2.54, 95% CI 1.38-4.70) and almost twice the odds of having at least one anxiety disorder compared to older women at first birth (OR 1.78, 95% CI 1.10-2.85). Conclusion: Low-income women who have their first birth in adolescence have higher odds of psychiatric disorders and should be the target of psychiatric screening during their pregnancy. Mothers beginning childbearing before age 19 should be screened during pregnancy for anxiety disorders, including PTSD, and behavior disorders. © Copyright 2016, Mary Ann Liebert, Inc.","Tabet, M. and Flick, L. H. and Cook, C. A. L. and Xian, H. and Chang, J. J.",0,1554
1952,Effect of neonatal circumcision on pain response during subsequent routine vaccination,"BACKGROUND: Preliminary studies suggested that pain experienced by infants in the neonatal period may have long-lasting effects on future infant behaviour. The objectives of this study were to find out whether neonatal circumcision altered pain response at 4-month or 6-month vaccination compared with the response in uncircumcised infants, and whether pretreatment of circumcision pain with lidocaine-prilocaine cream (Emla) affects the subsequent vaccination response. METHODS: We used a prospective cohort design to study 87 infants. The infants formed three groups--uncircumcised infants, and infants who had been randomly assigned Emla or placebo in a previous clinical trial to assess the efficacy of Emla cream as pretreatment for pain in neonatal circumcision. Infants were videotaped during vaccination done at the primary care physician's clinic. Videotapes were scored without knowledge of circumcision or treatment status by a research assistant who had been trained to measure infant facial action, cry duration, and visual analogue scale pain scores. FINDINGS: Birth characteristics and infant characteristics at the time of vaccination, including age and temperament scores, did not differ significantly among groups. Multivariate ANOVA revealed a significant group effect (p < 0.001) in difference (vaccination minus baseline) values for percentage facial action, percentage cry time, and visual analogue scale pain scores. Univariate ANOVAs were significant for all outcome measures (p < 0.05): infants circumcised with placebo had higher difference scores than uncircumcised infants for percentage facial action (136.9 vs 77.5%), percentage cry duration (53.8 vs 24.7%), and visual analogue scale pain scores (5.1 vs 3.1 cm). There was a significant linear trend on all outcome measures, showing increasing pain scores from uncircumcised infants, to those circumcised with Emla, to those circumcised with placebo. INTERPRETATION: Circumcised infants showed a stronger pain response to subsequent routine vaccination than uncircumcised infants. Among the circumcised group, preoperative treatment with Emla attenuated the pain response to vaccination. We recommend treatment to prevent neonatal circumcision pain.","Taddio, A. and Katz, J. and Ilersich, A. L. and Koren, G.",0,1555
1953,Use of lidocaine-prilocaine cream for vaccination pain in infants,"PURPOSE: To determine whether use of lidocaine-prilocaine 5% cream (EMLA) decreases pain associated with diphtheria-pertussis-tetanus (DPT) vaccination in infants. METHODS: Randomize, double-blind, controlled trial in outpatient pediatric practice, Toronto, Ontario, Canada. Before vaccination, parents applied 2.5 gm of EMLA or placebo to the infant's leg and covered it with an occlusive dressing for at least 60 minutes. The infant received a 0.5 ml intramuscular injection of DPT at 2 degree to 8 degree C with a 1.6 cm 25-gauge needle","Taddio, A. and Nulman, I. and Goldbach, M. and Ipp, M. and Koren, G.",0,1556
1954,Combined analgesia and local anesthesia to minimize pain during circumcision,"BACKGROUND: Pain of circumcision is only partially relieved by single modalities, such as penile nerve block, lidocaine-prilocaine cream, and sucrose pacifiers. OBJECTIVE: To assess the effectiveness of a combination of interventions on the pain response of infants undergoing circumcision. METHODS: Cohort study. Group 1 included infants circumcised using the Mogen clamp and combined analgesics (lidocaine dorsal penile nerve block, lidocaine-prilocaine, acetaminophen, and sugar-coated gauze dipped in grape juice). Group 2 included infants circumcised using the Gomco clamp and lidocaine-prilocaine. Infants were videotaped during circumcision, and pain was assessed using facial activity scores and percentage of time spent crying. RESULTS: There were 57 infants in group 1 and 29 infants in group 2. Birth characteristics did not differ between groups. Infants in group 1 were older than infants in group 2 (17 days vs 2 days) (P < .001). The mean duration of the procedure was 55 seconds and 577 seconds for infants in group 1 and 2, respectively (P < .001). Facial action scores and percentage of time spent crying were significantly lower during circumcision for infants in group 1 (P < .001). The percentage of time spent crying was 18% and 40% for infants in groups 1 and 2, respectively. No adverse effects were observed in infants in group 1","Taddio, A. and Pollock, N. and Gilbert-MacLeod, C. and Ohlsson, K. and Koren, G.",0,1557
