X,title,abstract,authors,Included,doi,ID
1908,Prevention and treatment of exercise related leg pain in young soldiers; a review of the literature and current practice in the Dutch Armed Forces,"Overuse injuries of the leg are a common problem for young soldiers. This article reviews the literature concerning the prevention and treatment of exercise related leg pain in military settings and presents the latest developments in proposed mechanisms and treatments. Current practice and treatment protocols from the Dutch Armed Forces are reviewed, with an emphasis on the most prevalent conditions of medial tibial stress syndrome and chronic exertional compartment syndrome. The conclusion is that exercise related leg pain in the military is an occupational problem that deserves further study.","Zimmermann, Wes O.; Helmhout, P. H.; Beutler, A.",0,10.1136/jramc-2016-000635,1458
1909,Connecting active duty and returning veterans to mental health treatment: Interventions and treatment adaptations that may reduce barriers to care,"Recent military operations in Afghanistan and Iraq have involved multiple deployments and significant combat exposure, resulting in high rates of mental health problems. However, rates of treatment-seeking among military personnel are relatively low, and the military environment poses several obstacles to engaging in effective clinical interventions. The current paper first reviews barriers and facilitators of treatment-seeking and engagement among military personnel, including stigma, practical barriers, perceptions of mental health problems, and attitudes towards treatment. Next, this paper reviews treatment adaptations and other interventions that are intended to reduce barriers to care among active duty and returning military personnel. These include early interventions, brief formats, integrating clinicians into the medical and military context, technology-based interventions, addressing negative treatment perceptions, screening/early identification, and enlisting unit support. Â© 2012 Elsevier Ltd.","Zinzow H.M., Britt T.W., McFadden A.C., Burnette C.M., Gillispie S.",0,10.1016/j.cpr.2012.09.002,1459
1910,Virtual Reality and Cognitive-Behavioral Therapy for Driving Anxiety and Aggression in Veterans: A Pilot Study,"Within the U.S. military, motor vehicle accidents (MVAs) are the leading cause of preventable morbidity and mortality. Prior combat exposure and anxiety symptoms are associated with risky and aggressive driving, which is responsible for over half of MVA fatalities. Therefore, interventions are needed to reduce driving anxiety and aggression in veterans in order to mitigate the public health impact of MVAs. Virtual reality exposure therapy (VRET) offers safe, controlled exposure to distressing stimuli. The current study piloted a novel virtual reality and cognitive behavioral intervention (VRET + CBT) for veterans that integrated both anxiety and anger management components. Virtual reality driving scenarios were delivered in a driving simulator and tailored for the military population. Six previously deployed veterans completed eight intervention sessions, as well as pre/post, one month follow-up and six to nine month follow-up assessments. Repeated measures ANOVAs demonstrated significant decline and large effect sizes for PTSD symptoms, driving phobia, hyperarousal in driving situations, anxiety/anger-related thoughts and behaviors, and risky driving. Hyperarousal in driving situations declined by 69%, aggressive driving declined by 29%, and risky driving declined by 21%. Treatment gains were maintained at follow-up. Recruitment, retention, immersion, simulator sickness scores, and qualitative feedback demonstrated feasibility of the intervention. Implications for future research and adaptation are discussed. Â© 2017","Zinzow H.M., Brooks J.O., Rosopa P.J., Jeffirs S., Jenkins C., Seeanner J., McKeeman A., Hodges L.F.",0,10.1016/j.cbpra.2017.09.002,1460
1911,Trauma among female veterans: A critical review,"This article reviews the literature documenting the nature and prevalence of traumatic experiences, trauma-related mental and physical health problems, and service use among female veterans. Existing research indicates that female veterans experience higher rates of trauma exposure in comparison to the general population. Emerging data also suggest that female veterans may be as likely to be exposed to combat as male veterans, although not as directly or as frequently. Female veterans also report high rates of posttraumatic stress disorder, which has been associated with poor psychiatric and physical functioning. Although sexual assault history has been related to increased medical service use, further research is needed to understand relationships between trauma history and patterns of medical and mental health service use. Researchers also are encouraged to employ standardized definitions of trauma and to investigate new areas, such as treatment outcomes and mediators of trauma and health. Policy and practice implications are discussed. Â© 2007 Sage Publications.","Zinzow H.M., Grubaugh A.L., Monnier J., Suffoletta-Maierle S., Frueh B.C.",0,10.1177/1524838007307295,1461
1912,"Driving Aggression and Anxiety: Intersections, Assessment, and Interventions","Objective: Driving aggression and anxiety are significant contributors to risky driving and motor vehicle crashes (MVCs), which are leading causes of U.S. morbidity and mortality. Even though aggression and anxiety can be conceptualized as related features of the fight-or-flight response, literature on these topics has not been integrated. Driving aggression and anxiety are also transdiagnostic constructs that span multiple psychiatric disorders. Assessment and treatment of these complex problems must be understood to reduce the public health burden of MVCs. Method: A comprehensive literature search was conducted using PsycInfo and Google Scholar. Results: Definitions and prevalence of constructs including driving anger, aggressive driving, posttraumatic stress disorder, driving phobia, and transdiagnostic factors are delineated. Psychosocial correlates and assessment instruments are reviewed. Theoretical models that explicate personological, affective, cognitive, and behavioral components are explored. Differential and shared processes underlying driving aggression and anxiety are examined. Interventions are described, with a focus on promising cognitive-behavioral methods. Conclusion: Driving aggression and anxiety likely share affective and cognitive characteristics such as emotional reactivity and distorted threat appraisals. Further research is needed to support theoretical models linking driving aggression and anxiety, and to validate assessment instruments that capture both constructs. Epidemiologic studies are needed to determine norms, prevalence, and clinical cutpoints. Integration of interventions for these interrelated problems could ultimately reduce risky driving and MVCs. Â© 2017 Wiley Periodicals, Inc.","Zinzow H.M., Jeffirs S.M.",0,10.1002/jclp.22494,1462
1913,Current status on behavioral and biological markers of PTSD: A search for clarity in a conflicting literature,"Extensive research has identified stereotypic behavioral and biological abnormalities in post-traumatic stress disorder (PTSD), such as heightened autonomic activity, an exaggerated startle response, reduced basal cortisol levels and cognitive impairments. We have reviewed primary research in this area, noting that factors involved in the susceptibility and expression of PTSD symptoms are more complex and heterogeneous than is commonly stated, with extensive findings which are inconsistent with the stereotypic behavioral and biological profile of the PTSD patient. A thorough assessment of the literature indicates that interactions among myriad susceptibility factors, including social support, early life stress, sex, age, peri- and post-traumatic dissociation, cognitive appraisal of trauma, neuroendocrine abnormalities and gene polymorphisms, in conjunction with the inconsistent expression of the disorder across studies, confounds attempts to characterize PTSD as a monolithic disorder. Overall, our assessment of the literature addresses the great challenge in developing a behavioral and biomarker-based diagnosis of PTSD. Â© 2013.","Zoladz P.R., Diamond D.M.",0,10.1016/j.neubiorev.2013.03.024,1463
1914,Workout at work: Laboratory test of psychological and performance outcomes of active workstations,"With growing concerns over the obesity epidemic in the United States and other developed countries, many organizations have taken steps to incorporate healthy workplace practices. However, most workers are still sedentary throughout the day-a major contributor to individual weight gain. The current study sought to gather preliminary evidence of the efficacy of active workstations, which are a possible intervention that could increase employees' physical activity while they are working. We conducted an experimental study, in which boredom, task satisfaction, stress, arousal, and performance were evaluated and compared across 4 randomly assigned conditions: seated workstation, standing workstation, cycling workstation, and walking workstation. Additionally, body mass index (BMI) and exercise habits were examined as moderators to determine whether differences in these variables would relate to increased benefits in active conditions. The results (n = 180) showed general support for the benefits of walking workstations, whereby participants in the walking condition had higher satisfaction and arousal and experienced less boredom and stress than those in the passive conditions. Cycling workstations, on the other hand, tended to relate to reduced satisfaction and performance when compared with other conditions. The moderators did not impact these relationships, indicating that walking workstations might have psychological benefits to individuals, regardless of BMI and exercise habits. The results of this study are a preliminary step in understanding the work implications of active workstations. Â© 2014 American Psychological Association.","Sliter M., Yuan Z.",1,10.1037/a0038175,1464
1915,Preventing Secondary Traumatization in the Undergraduate Classroom: Lessons From Theory and Clinical Practice,"Indirect exposure to traumatic events or to survivors of trauma can itself be traumatizing and lead to symptoms similar to those of posttraumatic stress disorder (PTSD), a phenomenon known as secondary traumatization. Undergraduate students enrolled in courses on trauma are potentially vulnerable to secondary traumatization, although no research on them has been conducted. Literature on trauma therapy and the prevention of secondary traumatization is reviewed and suggestions are made for generalizing those findings to the university classroom. Issues of trauma exposure, safety, education, self-care, empowerment, and social support are discussed.","Zurbriggen, Eileen L.",0,10.1037/a0024913,1465
1916,Teacher stress questionnaire: Validity and reliability study in Italy,This study analyses the psychometric properties of the Italian version of the Teacher Stress Questionnaire elaborated in England by Travers and Cooper in 1996. This Italian survey was completed by 863 teachers randomly drawn from a cross-section of Italian school levels. The construct validity of the questionnaire was verified by factor analysis and by measuring the internal consistency of the single scales. All dimensions measured by the Teacher Stress Questionnaire were compared for sample subgroups of all teacher levels. Several meaningful and reliable factors emerged from the factor analysis of the scales. The internal consistency of each scale (Cronbach's Î±) revealed satisfactory values. Teachers' age and school level were determining factors for all dimensions of stress explored. The Italian version of the Teacher Stress Questionnaire showed satisfactory psychometric properties and constitutes a useful and reliable measure to analyse stress in Italian schools. Â© Psychological Reports 2013.,"Zurlo M.C., Pes D., Capasso R.",0,10.2466/03.16.PR0.113x23z9,1466
1918,Posttraumatic stress symptoms and smoking among World Trade Center disaster responders: A longitudinal investigation,"Purpose The current longitudinal study examined posttraumatic stress disorder (PTSD) symptom severity in relation to smoking abstinence and reduction over time among responders to the World Trade Center (WTC) disaster. Method Participants were 763 police and 1881 non-traditional (e.g., construction workers) WTC responders who reported being smokers at an initial examination obtained between July 2002 and July 2011 at the WTC Health Program (WTC-HP). WTC responders were reassessed, on average, 2.5 years later. Results For police WTC responders, higher levels of WTC-related PTSD symptoms at the initial visit were associated with a decreased likelihood of smoking abstinence (OR = 0.98, p =.002) and with decreased smoking reduction (Î² = -.06, p =.012) at the follow-up visit. WTC-related PTSD symptom severity was not related to likelihood of smoking abstinence or change in number of cigarettes smoked among non-traditional responders. Post hoc analyses suggested that for police, hyperarousal PTSD symptoms were predictive of decreased abstinence likelihood at the follow-up visit (OR = 0.56, p =.006). Discussion The present findings suggest that PTSD symptoms may be differentially related to smoking behavior among police and non-traditional WTC responders in a naturalistic, longitudinal investigation. Future work may benefit from exploring further which aspects of PTSD (as compared to each other and to common variance) explain smoking maintenance. Ã¯Â¿Â½ 2015 Elsevier Inc. All rights reserved.","Zvolensky M.J., Farris S.G., Kotov R., Schechter C.B., Bromet E., Gonzalez A., Vujanovic A., Pietrzak R.H., Crane M., Kaplan J., Moline J., Southwick S.M., Feder A., Udasin I., Reissman D.B., Luft B.J.",0,10.1016/j.comppsych.2015.08.006,1467
1919,Selenium interactions and toxicity: a review Selenium interactions and toxicity,"Selenium is an essential trace element for mammals. Through selenoproteins, this mineral participates in various biological processes such as antioxidant defence, thyroid hormone production, and immune responses. Some reports indicate that a human organism deficient in selenium may be prone to certain diseases. Adverse health effects following selenium overexposure, although very rare, have been found in animals and people. Contrary to selenium, arsenic and cadmium are regarded as toxic elements. Both are environmental and industrial pollutants, and exposure to excessive amounts of arsenic or cadmium can pose a threat to many people's health, especially those living in polluted regions. Two other elements, vanadium and chromium(III) in trace amounts are believed to play essential physiological functions in mammals. This review summarizes recent studies on selenium interactions with arsenic and cadmium and selenium interactions with vanadium and chromium in mammals. Human studies have demonstrated that selenium may reduce arsenic accumulation in the organism and protect against arsenic-related skin lesions. Selenium was found to antagonise the prooxidant and genotoxic effects of arsenic in rodents and cell cultures. Also, studies on selenium effects against oxidative stress induced by cadmium in various animal tissues produced promising results. Reports suggest that selenium protection against toxicity of arsenic and cadmium is mediated via sequestration of these elements into biologically inert conjugates. Selenium-dependent antioxidant enzymes probably play a secondary role in arsenic and cadmium detoxification. So far, few studies have evaluated selenium effects on chromium(III) and vanadium actions in mammals. Still, they show that selenium may interact with these minerals. Taken together, the recent findings regarding selenium interaction with other elements extend our understanding of selenium biological functions and highlight selenium as a potential countermeasure against toxicity induced by arsenic and cadmium.","Zwolak, Iwona; Zaporowska, Halina",0,10.1007/s10565-011-9203-9,1468
1920,Caregiver- and patient-directed interventions for dementia: an evidence-based analysis.,"UNLABELLED: In early August 2007, the Medical Advisory Secretariat began work on the Aging in the Community project, an evidence-based review of the literature surrounding healthy aging in the community. The Health System Strategy Division at the Ministry of Health and Long-Term Care subsequently asked the secretariat to provide an evidentiary platform for the ministry's newly released Aging at Home Strategy.After a broad literature review and consultation with experts, the secretariat identified 4 key areas that strongly predict an elderly person's transition from independent community living to a long-term care home. Evidence-based analyses have been prepared for each of these 4 areas: falls and fall-related injuries, urinary incontinence, dementia, and social isolation. For the first area, falls and fall-related injuries, an economic model is described in a separate report.Please visit the Medical Advisory Secretariat Web site, http://www.health.gov.on.ca/english/providers/program/mas/mas_about.html, to review these titles within the Aging in the Community series.AGING IN THE COMMUNITY: Summary of Evidence-Based AnalysesPrevention of Falls and Fall-Related Injuries in Community-Dwelling Seniors: An Evidence-Based AnalysisBehavioural Interventions for Urinary Incontinence in Community-Dwelling Seniors: An Evidence-Based AnalysisCaregiver- and Patient-Directed Interventions for Dementia: An Evidence-Based AnalysisSocial Isolation in Community-Dwelling Seniors: An Evidence-Based AnalysisThe Falls/Fractures Economic Model in Ontario Residents Aged 65 Years and Over (FEMOR)This report features the evidence-based analysis on caregiver- and patient-directed interventions for dementia and is broken down into 4 sections: IntroductionCaregiver-Directed Interventions for DementiaPatient-Directed Interventions for DementiaEconomic Analysis of Caregiver- and Patient-Directed Interventions for Dementia CAREGIVER-DIRECTED INTERVENTIONS FOR DEMENTIA:OBJECTIVE: To identify interventions that may be effective in supporting the well-being of unpaid caregivers of seniors with dementia living in the community.CLINICAL NEED: TARGET POPULATION AND CONDITION Dementia is a progressive and largely irreversible syndrome that is characterized by a loss of cognitive function severe enough to impact social or occupational functioning. The components of cognitive function affected include memory and learning, attention, concentration and orientation, problem-solving, calculation, language, and geographic orientation. Dementia was identified as one of the key predictors in a senior's transition from independent community living to admission to a long-term care (LTC) home, in that approximately 90% of individuals diagnosed with dementia will be institutionalized before death. In addition, cognitive decline linked to dementia is one of the most commonly cited reasons for institutionalization. Prevalence estimates of dementia in the Ontario population have largely been extrapolated from the Canadian Study of Health and Aging conducted in 1991. Based on these estimates, it is projected that there will be approximately 165,000 dementia cases in Ontario in the year 2008, and by 2010 the number of cases will increase by nearly 17% over 2005 levels. By 2020 the number of cases is expected to increase by nearly 55%, due to a rise in the number of people in the age categories with the highest prevalence (85+). With the increase in the aging population, dementia will continue to have a significant economic impact on the Canadian health care system. In 1991, the total costs associated with dementia in Canada were $3.9 billion (Cdn) with $2.18 billion coming from LTC. Caregivers play a crucial role in the management of individuals with dementia because of the high level of dependency and morbidity associated with the condition. It has been documented that a greater demand is faced by dementia caregivers compared with caregivers of persons with other chronic diseases. The increased burden of caregiving contributes to a host of chronic health problems seen among many informal caregivers of persons with dementia. Much of this burden results from managing the behavioural and psychological symptoms of dementia (BPSD), which have been established as a predictor of institutionalization for elderly patients with dementia. It is recognized that for some patients with dementia, an LTC facility can provide the most appropriate care; however, many patients move into LTC unnecessarily. For individuals with dementia to remain in the community longer, caregivers require many types of formal and informal support services to alleviate the stress of caregiving. These include both respite care and psychosocial interventions. Psychosocial interventions encompass a broad range of interventions such as psychoeducational interventions, counseling, supportive therapy, and behavioural interventions. Assuming that 50% of persons with dementia live in the community, a conservative estimate of the number of informal caregivers in Ontario is 82,500. Accounting for the fact that 29% of people with dementia live alone, this leaves a remaining estimate of 58,575 Ontarians providing care for a person with dementia with whom they reside. DESCRIPTION OF INTERVENTIONS: The 2 main categories of caregiver-directed interventions examined in this review are respite care and psychosocial interventions. Respite care is defined as a break or relief for the caregiver. In most cases, respite is provided in the home, through day programs, or at institutions (usually 30 days or less). Depending on a caregiver's needs, respite services will vary in delivery and duration. Respite care is carried out by a variety of individuals, including paid staff, volunteers, family, or friends. Psychosocial interventions encompass a broad range of interventions and have been classified in various ways in the literature. This review will examine educational, behavioural, dementia-specific, supportive, and coping interventions. The analysis focuses on behavioural interventions, that is, those designed to help the caregiver manage BPSD. As described earlier, BPSD are one of the most challenging aspects of caring for a senior with dementia, causing an increase in caregiver burden. The analysis also examines multicomponent interventions, which include at least 2 of the above-mentioned interventions. METHODS OF EVIDENCE-BASED ANALYSIS: A comprehensive search strategy was used to identify systematic reviews and randomized controlled trials (RCTs) that examined the effectiveness of interventions for caregivers of dementia patients.QUESTIONS: Section 2.1 Are respite care services effective in supporting the well-being of unpaid caregivers of seniors with dementia in the community?Do respite care services impact on rates of institutionalization of these seniors?Section 2.2 Which psychosocial interventions are effective in supporting the well-being of unpaid caregivers of seniors with dementia in the community?Which interventions reduce the risk for institutionalization of seniors with dementia?OUTCOMES OF INTEREST: any quantitative measure of caregiver psychological health, including caregiver burden, depression, quality of life, well-being, strain, mastery (taking control of one's situation), reactivity to behaviour problems, etc.;rate of institutionalization; andcost-effectiveness.ASSESSMENT OF QUALITY OF EVIDENCE: The quality of the evidence was assessed as High, Moderate, Low, or Very low according to the GRADE methodology and GRADE Working Group. As per GRADE the following definitions apply: HighFurther research is very unlikely to change confidence in the estimate of effect.ModerateFurther research is likely to have an important impact on confidence in the estimate of effect and may change the estimate.LowFurther research is very likely to have an important impact on confidence in the estimate of effect and is likely to change the estimate.Very lowAny estimate of effect is very uncertain.SUMMARY OF FINDINGS: Conclusions in Table 1 are drawn from Sections 2.1 and 2.2 of the report. Executive Summary Table 1:Summary of Conclusions on Caregiver-Directed InterventionsSectionInterventionConclusion2.1Respite care for dementia caregiversAssessing the efficacy of respite care services using standard evidence-based approaches is difficult.There is limited evidence from RCTs that respite care is effective in improving outcomes for those caring for seniors with dementia.There is considerable qualitative evidence of the perceived benefits of respite care.Respite care is known as one of the key formal support services for alleviating caregiver burden in those caring for dementia patients.Respite care services need to be tailored to individual caregiver needs as there are vast differences among caregivers and patients with dementia (severity, type of dementia, amount of informal/formal support available, housing situation, etc.)2.2aBehaviourai interventions (individual ≥ 6 sessions)There is moderate- to high-quality evidence that individual behavioural interventions (≥ 6 sessions), directed towards the caregiver (or combined with the patient) are effective in improving psychological health in dementia caregivers.2.2bMulticomponent interventionsThere is moderate- to high-quality evidence that multicomponent interventions improve caregiver psychosocial health and may affect rates of institutionalization of dementia patients.RCT indicates randomized controlled trial. PATIENT-DIRECTED INTERVENTIONS FOR DEMENTIA:OBJECTIVE: The section on patient-directed interventions for dementia is broken down into 4 subsections with the following questions: 3. (ABSTRACT TRUNCATED)",,0,,1469
1924,A Participatory Integrated Health Promotion and Protection Worksite Intervention A Cluster Randomized Controlled Trial,"Our objective was to describe and evaluate an innovative approach to combining worksite wellness and ergonomics, with an emphasis on retention and absenteeism during the intervention. The study enrolled 280 employee participants in a 3-year cluster randomized, controlled trial conducted at The University of Iowa, 5 local businesses, and 1 regional business. Our results showed a 90% retention rate with lower estimated absenteeism (although not statistically significant) in the intervention group compared with the control group. This type of highly interactive and integrated short intervention has the capacity to result in high levels of participation with the potential to reduce absenteeism.","Snetselaar, Linda; Ahrens, Lois; Johnston, Kenton; Smith, Karen; Hollinger, Donna; Hockenberry, Jason",1,10.1097/TIN.0000000000000056,1470
1925,The Effect of Tailored Web-Based Feedback and Optional Telephone Coaching on Health Improvements: A Randomized Intervention Among Employees in the Transport Service Industry,"Background: Lifestyle-related health problems are an important health concern in the transport service industry. Web-and telephone-based interventions could be suitable for this target group requiring tailored approaches.Objective: To evaluate the effect of tailored Web-based health feedback and optional telephone coaching to improve lifestyle factors (body mass index-BMI, dietary intake, physical activity, stress, sleep, tobacco and alcohol consumption, disease history, self-perceived health, and motivation to change health habits), in comparison to no health feedback or telephone coaching.Methods: Overall, 3,876 employees in the Swedish transport services were emailed a Web-based questionnaire. They were randomized into: control group (group A, 498 of 1238 answered, 40.23%), or intervention Web (group B, 482 of 1305 answered, 36.93%), or intervention Web + telephone (group C, 493 of 1333 answered, 36.98%). All groups received an identical questionnaire, only the interventions differed. Group B received tailored Web-based health feedback, and group C received tailored Web-based health feedback + optional telephone coaching if the participants' reported health habits did not meet the national guidelines, or if they expressed motivation to change health habits. The Web-based feedback was fully automated. Telephone coaching was performed by trained health counselors. Nine months later, all participants received a follow-up questionnaire and intervention Web + telephone. Descriptive statistics, the chi-square test, analysis of variance, and generalized estimating equation (GEE) models were used.Results: Overall, 981 of 1473 (66.60%) employees participated at baseline (men: 66.7%, mean age: 44 years, mean BMI: 26.4 kg/m2) and follow-up. No significant differences were found in reported health habits between the 3 groups over time. However, significant changes were found in motivation to change. The intervention groups reported higher motivation to improve dietary habits (144 of 301 participants, 47.8%, and 165 of 324 participants, 50.9%, for groups B and C, respectively) and physical activity habits (181 of 301 participants, 60.1%, and 207 of 324 participants, 63.9%, for B and C, respectively) compared with the control group A (122 of 356 participants, 34.3%, for diet and 177 of 356 participants, 49.7%, for physical activity). At follow-up, the intervention groups had significantly decreased motivation (group B: P<.001 for change in diet; P<.001 for change in physical activity; group C: P=.007 for change in diet; P<.001 for change in physical activity), whereas the control group reported significantly increased motivation to change diet and physical activity (P<.001 for change in diet; P<.001 for change in physical activity).Conclusion: Tailored Web-based health feedback and the offering of optional telephone coaching did not have a positive health effect on employees in the transport services. However, our findings suggest an increased short-term motivation to change health behaviors related to diet and physical activity among those receiving tailored Web-based health feedback.","Solenhill, Madeleine; Grotta, Alessandra; Pasquali, Elena; Bakkman, Linda; Bellocco, Rino; Lagerros, Ylva Trolle",1,10.2196/jmir.4005,1471
1927,Effects of internet-based self-efficacy intervention on secondary traumatic stress and secondary posttraumatic growth among health and human services professionals exposed to indirect trauma,"Background: Although the evidence for the associations among self-efficacy, secondary traumatic stress (STS) and secondary posttraumatic growth (SPTG) is mounting, there is a lack of the experimental evidence for the influence of self-efficacy on positive and negative mental health outcomes among professionals indirectly exposed to trauma. Purpose: This study investigated the effects of an internet-based self-efficacy intervention (the experimental condition), compared to an education (the active control condition) on STS and SPTG among workers exposed to traumatic events indirectly, through their clients. We hypothesized that the group assignment (experimental vs. control) would affect STS and SPTG indirectly, with a mediating role of self-efficacy beliefs. Methods: Participants were 168 health and human services professionals (78% women), exposed indirectly to a traumatic event at work. They were randomly assigned to either a 4-session internet-based self-efficacy intervention (n = 87) or an education control group (n = 81) which received information about coping resources and consequences of stressors at work or at home. STS, SPTG, and self-efficacy were measured at the baseline (Time 1), 1-month follow-up (Time 2) and 2-month follow-up (Time 3). Results: Analysis of covariance showed that the group assignment had a significant effect on STS (Time 2) and self-efficacy (Time 2), with lower STS and higher self-efficacy reported by the self-efficacy intervention participants. Compared to the experimental group, the active control (education) group participants reported higher SPTG at Time 2. Mediation analyses indicated that the group assignment had indirect effects on STS and SPTG at Time 3. Workers who experienced increases in self-efficacy (Time 2) through the intervention were more likely to report lower STS and higher SPTG at Time 3. Conclusion: Elucidating the mediating processes that explain why an intervention for secondary trauma works is essential in order to develop more effective support systems that promote improved mental health outcomes among health and human services professionals. Prevention programs for workers exposed indirectly to traumatic events may target self-efficacy enhancement and education. Â© 2016 Cieslak, Benight, Rogala, Smoktunowicz, Kowalska, Zukowska, Yeager and Luszczynska.","Cieslak R., Benight C.C., Rogala A., Smoktunowicz E., Kowalska M., Zukowska K., Yeager C., Luszczynska A.",0,10.3389/fpsyg.2016.01009,1472
1929,Weight Loss Associated With Employee Income in an Incentivized Employee Wellness Program,"Objective:We examined the relationship between the type of incentivized wellness program and employee weight loss and the effects of participant income.Methods:We retrospectively examined employees who participated in one of six weight loss wellness programs, which were categorized for the present analysis: reweigh/body mass index, Coaching, and Weight Watchers/Meal Replacement. Those who participated were eligible for a $350/year insurance premium discount.Results:Employees in the low-income category of $45K or less participated at a higher rate, however, did not lose as much weight as those participants in the higher income categories of $70K or more. We found a positive association with weight loss in two of the categories, reweigh/body mass index, and Weight Watchers/Meal Replacement programs.Conclusion:Wellness programs have a significant impact on employee weight loss, but this relationship may vary across the income level of participants.","Fink, JT; Rich, J; Smith, DR; Singh, M; Sutton, K; Mueller, G; Ihrke, DM; Skalla, JL; Cisler, RA",0,10.1097/JOM.0000000000000893,1473
1930,Stress Management and Resiliency Training (SMART) program among department of radiology faculty: A pilot randomized clinical trial,"Objective: To test the efficacy of a Stress Management and Resiliency Training (SMART) program for decreasing stress and anxiety and improving resilience and quality of life among Department of Radiology physicians. Materials and Methods: The study was approved by the institutional review board. A total of 26 Department of Radiology physicians were randomized in a single-blind trial to either the SMART program or a wait-list control arm for 12 weeks. The program involved a single 90-min group session in the SMART training with two follow-up phone calls. Primary outcomes measured at baseline and week 12 included the Perceived Stress Scale, Linear Analog Self-Assessment Scale, Mindful Attention Awareness Scale, and Connor-Davidson Resilience Scale. Results: A total of 22 physicians completed the study. A statistically significant improvement in perceived stress, anxiety, quality of life, and mindfulness at 12 weeks was observed in the study arm compared to the wait-list control arm; resilience also improved in the active arm, but the changes were not statistically significant when compared to the control arm. Conclusions: A single session to decrease stress among radiologists using the SMART program is feasible. Furthermore, the intervention afforded statistically significant and clinically meaningful improvement in anxiety, stress, quality of life, and mindful attention. Further studies including larger sample size and longer follow-up are warranted. Â© 2014 Published by Elsevier Inc.","Sood A., Sharma V., Schroeder D.R., Gorman B.",1,10.1016/j.explore.2014.08.002,1474
1938,Stress management intervention reduces serum cortisol and increases relaxation during treatment for nonmetastatic breast cancer,"Objective: To examine the effects of a cognitive-behavioral stress management (CBSM) intervention, which was composed of relaxation, cognitive restructuring, and coping skills training on late afternoon serum cortisol and relaxation indicators in women who were undergoing treatment for nonmetastatic breast cancer. Methods: Participants (N = 128) were randomly assigned to receive a 10-week CBSM group intervention or a 1-day psychoeducation seminar. Serum cortisol was collected and ability to relax was assessed at study entry and again at 6-and 12-month follow-up visits. Data were analyzed using latent growth curve modeling. Results: There was a significant effect of study condition on change across time for both cortisol and perceived ability to relax. Women receiving CBSM had significantly greater reductions in cortisol levels across the 12 months compared with those in the control group, who had no appreciable decline. Women receiving CBSM reported greater increases in ability to relax than controls across time. Perceived ability to relax did not mediate CBSM-related reductions in cortisol. Conclusions: Women who participate in a 10-week CBSM intervention during treatment for breast cancer show decreases in physiological stress in parallel with increases in perceived relaxation skills. This is the first study demonstrating well-maintained reductions in cortisol after a CBSM intervention in cancer patients during and just after treatment. Copyright Â© 2008 by the American Psychosomatic Society.","Phillips K.M., Antoni M.H., Lechner S.C., Blomberg B.B., Llabre M.M., Avisar E., GlÌˆuck S., Derhagopian R., Carver C.S.",0,10.1097/PSY.0b013e318186fb27,1475
1939,"Toxic stress, behavioral health, and the next major era in public health","Before the development of the germ theory in the late 19th century, infectious illnesses were largely uncontrollable and caused significant mortality. Implementing public hygiene, preventive, and treatment interventions created remarkable improvements in population health. Today's U.S. public health crises involve threats to health and human capital evidenced by multiple indicators of deteriorating wellbeing. These problems result from the interaction of risk and protective factors. Specifically, we argue that the interaction of genetic vulnerability and toxic stress are antecedents to a developmental cascade that undermines healthy development and human capital. We review relevant literature, summarize effective strategies to prevent or ameliorate this deterioration, and outline a theory of the mechanisms currently undermining our health. A series of strategies that we believe will constitute the next major era in public health are discussed, involving actions at the individual/family, community and societal level to reduce risk and strengthen protective factors. Â© 2016 American Orthopsychiatric Association.","Shern D.L., Blanch A.K., Steverman S.M.",0,10.1037/ort0000120,1476
1941,The Primary Prevention of PTSD in Firefighters: Preliminary Results of an RCT with 12-Month Follow-Up,"AimTo develop and evaluate an evidence-based and theory driven program for the primary prevention of Post-traumatic Stress Disorder (PTSD).DesignA pre-intervention / post-intervention / follow up control group design with clustered random allocation of participants to groups was used. The ""control"" group received ""Training as Usual"" (TAU).MethodParticipants were 45 career recruits within the recruit school at the Department of Fire and Emergency Services (DFES) in Western Australia. The intervention group received a four-hour resilience training intervention (Mental Agility and Psychological Strength training) as part of their recruit training school curriculum. Data was collected at baseline and at 6- and 12-months post intervention.ResultsWe found no evidence that the intervention was effective in the primary prevention of mental health issues, nor did we find any significant impact of MAPS training on social support or coping strategies. A significant difference across conditions in trauma knowledge is indicative of some impact of the MAPS program.ConclusionWhile the key hypotheses were not supported, this study is the first randomised control trial investigating the primary prevention of PTSD. Practical barriers around the implementation of this program, including constraints within the recruit school, may inform the design and implementation of similar programs in the future.","Skeffington, Petra M.; Rees, Clare S.; Mazzucchelli, Trevor G.; Kane, Robert T.",0,10.1371/journal.pone.0155873,1477
