X,title,abstract,authors,Included,doi,ID
2402,Ten steps for conceptualizing and conducting qualitative research studies in a pragmatically curious manner,"In a world of methodological pluralism and mixed-methods, qualitative researchers can take a pathway of pragmatic curiosity by exploring their research interests and the possible design and methodology choices to create studies that not only allow them to pursue their investigative curiosities, but also result in coherent and effective systems of procedural choices. Ten steps are offered for researchers to conceive and conduct qualitative research projects that are both responsive to research goals and objectives and defendable to criteria of quality and critics of utility. <c2><a9> 2011: Ronald J. Chenail and Nova Southeastern University.","Chenail, R J",0,,1708
2403,Innovation of English teaching methods,"Innovation is the soul of a nation's progress and the inexhaustible motive force for the prosperity of the country. Cultivating students' innovative ability is the basic direction of educational work. To implement innovative education, we must first change the concept of education, and permeate it into all the teaching activities. The task-based teaching should be student-centered, inspire and mobilize the students to actively participate in teaching activities, and guide the students themselves to study, analyze and solve problems, and cultivate students' innovative spirit, and improve the students' cognitive interest, curiosity and creativity. This requires educators to choose appropriate methods, timely create an atmosphere of innovation, and cultivate the ability of creative thinking of students.","Min, Zhao Hui",0,,1709
2406,"Review of Music, language, and the brain","Reviews the book, Music, language, and the brain by Aniruddh D. Patel (see record 2008-04843-000). This book provides a thorough state-of-the-art review of recent studies and ongoing debates on music, language, and the brain. The author presents emerging questions and new studies that provide at least partial answers or add new questions, stimulating future research. He communicates his curiosity and interest in studying music and language processing to understand how the brain deals with structured sound systems. Each chapter introduces thoroughly and in parallel the required concepts and structures for both music and language and points to websites dealing with related topics or useful software. Each chapter can stand on its own, notably for readers interested in one specific topic or for course readings. In sum, the book is for those who are interested in studying relations between music and language from a cognitive perspective, with the goal of shedding light on cognitive and neural correlates of structured sound processing. (PsycINFO Database Record (c) 2016 APA, all rights reserved)","Tillmann, Barbara",0,http://dx.doi.org/10.1037/h0094211,1710
2408,The effectiveness of a popular science promotion program on nanotechnology for elementary school students in I-Lan City,"Background:Nanotechnology education has become an urgent priority to nurture skilled human resources for the rapidly developing nanotechnology-related industries. The promotion of popular science education focusing on nanotechnology is an ideal approach to bridge the gaps in formal curricula, and to stimulate curiosity about and interest in nanotechnology among schoolchildren.Purpose:The objective of this study was to evaluate the effectiveness of the Nanotechnology-based Popular Science Education Promotion and Teaching (NPSEPT) program through camp activity that was implemented in elementary schools in I-Lan City, Taiwan.Program description:To create a competitive advantage, a human resources development program was implemented as one of the nanotechnology incubation projects in Taiwan and focused on developing an appropriately-skilled professional workforce as well as promoting popular science education.Sample:The volunteer research participants were 323 sixth grade students in four elementary schools in I-Lan City, Taiwan, who were evaluated at the beginning and the end of the nanotechnology-based popular science promotion camp activity.Design and methods:A research tool called the NPSEPT test' was designed specifically for this study and was approved by experts who evaluated its content and face validity. The questionnaire was divided into three aspects: Nanophenomena in the natural world'; Nanomaterials and their scaling effects'; and Definition, characteristics, and applications of nanotechnology.' The effectiveness of learning among the students was analyzed using descriptive statistics, a paired sample t-test, analysis of variance (ANOVA) and a post hoc comparison.Results:The results of the three-part NPSEPT test' revealed that NPSEPT significantly advanced nanotechnology learning performance and outcomes among students in the four participating elementary schools. Of the 15 questions included in the NPSEPT test, positive change for more than 30% of students was achieved for eight questions related to nanotechnology concepts.Conclusions:Significant effectiveness of the NPSEPT program and nanotechnology learning outcomes of the elementary school students were observed. The NPSEPT program should therefore be considered an appropriate program to promote popular science with a focus on nanotechnology in elementary schools.","Lin, Show-Yu and Wu, Ming-Ta and Cho, Ya-I and Chen, Hui-Huang",0,10.1080/02635143.2014.971733,1711
2409,TuneTrain: Incidental Learning Through Interactive Music Creation,"Inspiring children who may be new to music composition can set them on a rewarding path of discovery and lifelong learning. Composing music however, can be daunting and challenging for anyone who has not received formal music education. TuneTrain is an app that addresses both of these concerns by aiding exploratory learning through interactive music creation. TuneTrain is an iPad game-like application for children 8-years-old and up; the goal of the application is for children to experience fun gameplay, music creation, while working within real musical harmonic structures. This paper describes the design, visual style, and technological challenges of developing TuneTrain to be interesting to play while also integrating musical rules. Playtesting with 45 children ages 8 to 12 has revealed how TuneTrain arouses curiosity and inspires through rewarding moments of self-directed creation.","Lee, Jiyoung and Gea, Albert and Levin, Nathan and Yang, Cheng and Deciron, Romain and Lee, Michael and Lu, Pei-Lin and Xie, Meng",0,,1712
2411,The life and career of Paul MacLean: A journey toward neurobiological and social harmony,"Working as a physician, Paul MacLean's interests moved in the direction of the brain when he realized that most of his patients suffered from symptoms (e.g. anxiety, sleeping problems) that could not be traced to a known physiological cause. His curiosity about the neurological origins of these psychological symptoms led him to the laboratories of Stanley Cobb and James Papez, both of whom were influential in guiding MacLean's interests toward the temporal lobe. His neurobiological interest was not contained, however, to the temporal lobe. As his own family grew to include a wife and five children, his scholarly pursuits extended to social and familial relations and their accompanying underlying neuroanatomical circuits (i.e. the thalamocingulate system). Viewing the brain and behavior from an evolutionary perspective, MacLean introduced the concept of the ``triune brain'' to describe the evolutionarily distinct components of the mammalian brain and reintroduced Broca's term ``limbic'' to describe a neuroanatomical system involved in emotional functions. MacLean wrote that the development of social behaviors, such as mother-infant audiovocal communication and the separation cry of the offspring, served as the driving force in the evolution of the neocortex. MacLean's neuroevolutionary perspective and appreciation of the complexity and evolutionary significance of social systems offer valuable insights into the contemporary fields of behavioral neuroscience and biological psychiatry. (C) 2003 Elsevier Inc. All rights reserved.","Lambert, K G",0,10.1016/S0031-9384(03)00147-1,1713
2414,To-morrow is a new day,"In this essay on curiosity, Montaigne notes that the ravenous appetite for news makes us abandon everything to entertain a novelty, without any manner of respect or civility. This includes breaking open all letters that are brought to us in front of any company. The vice opposite curiosity is negligence, or indifference; and the reading of letters ought not to be deferred, as this may lead to the loss of vital information. Saying ""tomorrow is another day,"" may lead to death and destruction. A wise man may, for the sake of another person, either for fear of indecently disturbing the company, or of breaking off another affair of importance, put off the reading or hearing any new thing that is brought to him; but if a man, for his own particular interest or pleasure, even though he holds a public office, will not interrupt his dinner, or be awaked out of his nap, he is inexcusable. Montaigne uses examples from his own life to illustrate his points. (PsycINFO Database Record (c) 2019 APA, all rights reserved)","de Montaigne, Michael Seigneur and Coste, Peter",0,http://dx.doi.org/10.1037/11767-004,1714
2417,Between celebrity and glory? Textual after-image in late eighteenth-century France,"Eighteenth-century France had a particular interest in identifying and celebrating its <e2><80><98>great men<e2><80><99>, the model individuals through whom it defined its national identity. Across the century, authors, statesmen, scientists and artists were celebrated by the state, in a cult of glory that culminated in the creation of the secular temple of the Panth<c3><a9>on in 1791. Yet the eighteenth century is also acknowledged as the starting point of a very different sort of recognition: the widespread curiosity about a public figure<e2><80><99>s private life that lies at the heart of modern celebrity culture. Rousseau and Voltaire incarnated these two burgeoning forms of fame. This article examines the literary discourse that surrounded their deaths in 1778 and their later inclusion in the Panth<c3><a9>on, analysing the use that was made of their textual remains and considering how their glorious posthumous status related to their public image in life. Using these case studies, I suggest that authors occupy a privileged place in the conversion of lifetime celebrity into enduring posthumous fame; not only <e2><80><93> as has traditionally been argued <e2><80><93> thanks to the durability of the text, but also because of its flexibility and a created intimacy that mimics the process by which literary celebrity is created in life. <c2><a9> 2016 Informa UK Limited, trading as Taylor & Francis Group.","Goodman, J",0,10.1080/19392397.2016.1233705,1715
2418,Therapists' Experiences of Cross-Ethnic Therapy With Spanish-Speaking Latina/o Clients,"This qualitative study explored the experiences of 14 bilingual therapists who self-identified with an ethnic background other than Latina/o and whose first language is English, in conducting therapy to Spanish-speaking clients. The principles of the constant comparative method of data analysis were used to analyze the individual interviews. Results indicated that in addition to their Spanish language proficiency, the participants shared an interest in traveling and learning about other cultures. These factors coupled with the need for Spanish-speaking providers and the support received from colleagues and employers fostered their development as bilingual therapists. Having received little or no training to provide services to Spanish-speaking clients, they acquired their therapeutic skills by receiving feedback from their clients and by practicing. Speaking Spanish as their second language presented some unique linguistic challenges. Clients expressed surprise and asked questions when they discovered their therapists spoke Spanish. Showing respect, humbleness, curiosity, and interest in their life experiences and background helped the participants build strong working relationships with their clients. The participants discovered that revealing more about themselves relieved their clients' early doubts. Moreover, having a strong interest in working with this population and sharing Latina/o cultural values strengthened the connections with Latina/o clients.","Verdinelli, Susana and Biever, Joan L",0,10.1037/lat0000004,1716
2419,Smart Smartphone Development: iOS versus Android,"In a remarkably short timeframe, developing apps for smartphones has gone from an arcane curiosity to an essential skill set. Employers are scrambling to find developers capable of transforming their ideas into apps. Educators interested in filling that void are likewise trying to keep up, and face difficult decisions in designing a meaningful course. There are a plethora of development platforms, but two stand out because of their popularity and divergent approaches-Apple's iOS, and Google's Android. In this paper, we will compare the two, and address the question: which should faculty teach?","Goadrich, Mark H and Rogers, Michael P",0,,1717
2420,Detection of nitrite in water using minoxidil as a reagent,"Water analysis is one of the most important issues in environmental chemistry. The increasing scale of water contamination owing to the presence of nitrate and nitrite in the environment has converted it into one of the most serious public health problems in modern society. Here an easy colorimetric method for determining nitrite in water is reported. The method is based on the reaction of nitrite with minoxidil in acidic media, which gives nitrosominoxidil as a product that shows an absorption band in the <ce><bb> = 315-330 nm range. Minoxidil was the first drug approved by the U.S. Food and Drug Administration as a treatment against alopecia (hair loss), thus leading minoxidil to be one of the most popular and commonly used drugs that can be purchased freely at low cost on the market in the form of topical solutions. The experiment can be completed over 3.5 h, and it can be extended to include a kinetic mechanistic study of the nitrosation reaction. The nitrite detection range makes the method suitable for environmental, food, and physiological analytical applications. By using a brand-name product, student curiosity and interest is kept high throughout the experiment. Finally, questions are provided in the student handout, requiring the students to engage further in topics associated with the context of this practical work. <c2><a9> 2013 The American Chemical Society and Division of Chemical Education, Inc.","Gonz<c3><a1>lez-Jim<c3><a9>nez, M and Arenas-Valga<c3><b1><c3><b3>n, J and C<c3><a9>spedes-Camacho, I F and Garc<c3><ad>a-Prieto, J C and Calle, Emilio and Casado, Julio and Gonzalez-Jimenez, Mario and Arenas-Valganon, Jorge and Cespedes-Camacho, Isaac F and Carlos Garcia-Prieto, Juan and Calle, Emilio and Casado, Julio",0,10.1021/ed300711f,1718
2421,Examining the Relationship between Epistemic Curiosity and Achievement Goals,"Problem statement: Although the prominent role of epistemic curiosity in students' achievement goals has long been emphasized in educational research, there is only one study in which the relationship between epistemic curiosity and achievement goals were empirically investigated. However, given the well-evidenced educational importance of both achievement goals and epistemic curiosity, it can be said that it is important to examine the relationship between them in order to explore the epistemic roots of students' achievement goals in settings, such as universities, which are achievement based. Thus, the present study has examined the relationship between epistemic curiosity and achievement goals. Purpose of study: The aim of this study is twofold. First, it is to examine the relationship between students' achievement goals and epistemic curiosity; and second, it is to examine the role of epistemic curiosity as the predictor of students' achievement goals. Method: Based on the survey method, a total of 309 undergraduate students voluntarily participated in the study. The Epistemic Curiosity Scale was used to assess students' curiosity as feeling of interest whereas the Curiosity as Feeling of Deprivation Scale was used to assess students' feelings of uncertainty and tension that motivated students' information-seeking and problem-solving behavior. Students' achievement goals, however, were assessed by the Achievement Goal Questionnaire. One-sample t tests, correlation, and hierarchical regression analyses were conducted to answer the research questions. Findings and Results: The descriptive results of the study showed that both students' curiosity as a feeling of deprivation and as a feeling of interest were at relatively high levels. Students also tended to adopt both a performance-approach and a mastery goal over performance-avoidance goals. Contrary to the expectations, the results of the hierarchical regression analysis demonstrated that not curiosity as a feeling of interest, but curiosity as a feeling of deprivation significantly predicted students' achievement goal orientations. Conclusions and Recommendations: The present study revealed that students' epistemic curiosity, especially in the curiosity as a feeling of deprivation form, significantly correlated with students' mastery goals and performance-approach goals. Therefore, it is reasonable to suggest that the epistemic nature of students' curiosity, especially in the curiosity as a feeling of deprivation form, should be considered both in educational settings and future research.","Eren, Altay",0,,1719
2422,Building Bridges of Understanding with Creative Drama Strategies: An Introductory Manual for Teachers of Deaf Elementary School Students,"This manual is designed to provide creative drama ideas and strategies to teachers of elementary school children with deafness. The purpose of creative drama is to provide opportunities for students to create, share, and explore their ideas. Students also learn to work together, in small and large groups, to portray scenes or stories. The manual begins by listing the benefits of creative drama and guidelines for the classroom teacher. Next, the emotional and physical environment needed to promote creative drama is addressed. Ideas for props, for engaging interest and curiosity, and for calming activities are provided. A section on pantomime explains the art form and includes pantomime activities. The next section focuses on improvisation. Activities for improvising settings and situations, expanding the use of improvisation, and improvising fables are provided. Each activity includes an objective, a list of the materials needed, and a description of the procedure. Recommendations on measuring students' progress are also provided. A list of publishing companies for ordering stories in sign, a list of recommended stories and books for creative drama, and addresses and/or websites for organizations or theater arts programs are included. (Contains 13 references.) (CR)","Jahanian, Sharon",0,,1720
2423,The Measurement of Curiosity of Teacher Candidates: A Study Based on Breadth and Depth of Interest,The aim of this study was to investigate curiosity styles of teacher candidates. A total of 250 teacher candidates--classroom/physical education and sports--volunteered for the study. In the study Turkish version of Erwin's (1998) two-factor curiosity scale was used as data gathering tool. In the evaluation of data first reliability and normality analyses were made. And MANOVA was used as hypothesis test at the %95 confidence level. This study showed that classroom teacher candidates' breadth of interest curiosity score was significantly higher in comparison with physical education and sport teacher candidates.,"Aktas, Neslisah and Ustun, Umit Dogan",0,,1721
2424,A Culture of its own: Taking Latin America seriously,"A Culture of Its Own: Taking Latin America Seriously presents Mark Falcoff's essays on the region. Many of them are contentious; none of them are dull. He ranges from bilingualism to the cult of Garcia Lorca, from U.S.-Cuban relations to Chile's curious love affair with Germany. On more than one occasion, Falcoff takes aim at American journalism and scholarship, both of which, he argues, have all too often produced a fantasy version of Latin America which reflects our own national narcissism rather than genuine curiosity about the other. Latin America, Falcoff argues, is not merely a geographical extension of the United States, or a kind of downmarket version of the American Southwest. It is a culture all its own, with its own historical memory, sensibility, and worldview. Its achievements -and its miseries-are also its own, not the end-product of policies made by the Pentagon, Wall Street, or the CIA. Falcoff writes about the region with originality, iconoclastic wit, and distinctive literary flair. His volume will interest Latin American specialists, diplomats, and journalists as well as those general readers who think they are not interested in Latin America-or who only suspect they might be, but don't know quite where to start. <c2><a9> 1998 by Taylor & Francis. All rights reserved.","Falcoff, M",0,10.4324/9781351290685,1722
2425,Interest and Interests: The Psychology of Constructive Capriciousness,"This article develops a perspective on interest and interests as aspects of motivation, emotion, and personality. Interest is viewed as a capricious emotion with few, if any, immediate adaptational functions; it serves long-term adaptational goals by cultivating knowledge and diversifying skills and experience. Interests are viewed as idiosyncratic intrinsic motives that promote expertise. Theories of how interests arise are reviewed and organized. A model of how the emotion of interest participates in the development of enduring interests is proposed. The author concludes that apparently frivolous aspects of motivation and personality such as ""idle curiosity"" and avocations seem to play complex roles in human experience and development.","Silvia, P J",0,10.1037/1089-2680.5.3.270,1723
2430,Review of Soviet psychiatry,"Reviews the book, Soviet Psychiatry by Joseph Wortis (1950). This volume, a review of Soviet psychiatry written in a spirit of sympathetic interest, is based on a compilation of over 7,000 abstracted and digested items from the neuropsychiatric literature. The work is of interest. While one gains a feeling that a laudable curiosity was the main motivation of the author, the reviewer also wondered if an element in the excursion might be the seeking of an escape from dogmatic influences in psychiatry in this country. (PsycINFO Database Record (c) 2019 APA, all rights reserved)","Jenkins, Richard L",0,http://dx.doi.org/10.1037/h0096567,1724
2431,Training to think culturally: A multidimensional comparative framework,"Describes a multidimensional comparative framework (MCF) for the inclusion of cultural concerns in family therapy (FT) training. Implied conceptual approaches are social constructionist and multicultural or cultural diversity. Family therapists are said to have taken universalist, particularist, ethnic-focused, or multidimensional positions. The rationale for a MCF is based on the assumption that in a multicultural society, each person is raised in several cultural subgroups and draws selectively from the groups' relative influences. Concepts addressed include cultural borderlands and ecological niches. Training objectives include taking culture in the mainstream of FT and generating an attitude of interest, sociological imagination, and respectful curiosity about culture. Key comparative parameters are the ecological context, migration and acculturation, family organization, and family life cycle. (PsycINFO Database Record (c) 2016 APA, all rights reserved)","Falicov, Celia Jaes",0,http://dx.doi.org/10.1111/j.1545-5300.1995.00373.x,1725
2432,What good are facts? The ``drug'' value of money as an exemplar of all non-instrumental value,"Why are people interested in money? This question is too broad: there are many kinds of money, interest, and people. The biological approach of Lea & Webley (L&W) makes them seek the roots of this interest,and they contend that tool making and addiction qualify as the roots. Curiosity and the quest for power, however, qualify too. As L&W rightly admit, other approaches supplement their biological one.","Ainslie, G",0,10.1017/S0140525X06239049,1726
2433,The five-dimensional curiosity scale: Capturing the bandwidth of curiosity and identifying four unique subgroups of curious people,"Since the origins of psychology, curiosity has occupied a pivotal position in the study of motivation, emotion, and cognition; and disciplines as far-ranging as biology, economics, robotics, and leadership. Theorists have disagreed about the basic tenets of curiosity; some researchers contend that the rewards arise when resolving ambiguity and uncertainty whereas others argue that being curious is an intrinsically pleasurable experience. Three studies were conducted to consolidate competing theories and isolated bodies of research. Using data from a community survey of 508 adults (Study 1), 403 adults on MTurk (Study 2), and a nationally representative household survey of 3,000 adults (Study 3), we found evidence for five distinct factors: Joyous Exploration, Deprivation Sensitivity, Stress Tolerance, Social Curiosity, and Thrill Seeking - forming The Five-Dimensional Curiosity Scale (5DC). Each factor had substantive relations with a battery of personality, emotion, and well-being measures. Taking advantage of this multidimensional model, we found evidence for four distinct types of curious people in Study 3 referred to as The Fascinated (28% of sample), Problem Solvers (28%), Empathizers (25%), and Avoiders (19%). Subgroups differed in their passionate interests, areas of expertise, consumer behavior, and social media use; challenging an assumption that there is a homogenous population to be discriminated on a single dimension from incurious to very curious. With greater bandwidth and predictive power, the 5DC offers new opportunities for research on origins, consequences, life outcomes, and intervention strategies to enhance curiosity.","Kashdan, Todd B. and Stiksma, Melissa C. and Disabato, David J. and McKnight, Patrick E. and Bekier, John and Kaji, Joel and Lazarus, Rachel",0,10.1016/j.jrp.2017.11.011,1727
2435,Language Arts & Environmental Awareness: 100+ Integrated Books and Activities for Children,"This multi-purpose book is for teachers, librarians, and parents who want to develop children's awareness of environmental matters while building and refining their language arts skills. In response to the challenge for school districts to integrate environmental education into the curriculum, this book presents environmental awareness topics to appeal to children's curiosity, interest, and sense of action. Simultaneously, it offers language arts activities that adhere to the National Council of Teachers of English and International Reading Association standards of 1996. Over 100 books are annotated, organized for children ages 5 to 8 and 9 to 14, under 6 headings: language, listening, folk literature, reading, speaking, and writing. They cover all genres from poetry to nonfiction, with subjects ranging from pollution and global warming to activism, endangered animals, and the beliefs of North American Indians. The book includes activities for in-class and library, as well as home, use. Contains an appendix of children's periodicals, and an author/illustrator/title index and subject index. (RS)","Roberts, Patricia L",0,,1728
2436,Ubiquitous music: A summary and future research agenda,"This editorial presents an overview of the articles presented in this issue of Marketing Theory, entitled Ubiquitous Music. The task of guest editing this special issue proved to be a fascinating learning experience that conveyed to the guest editors not only the authors' depth of theoretical understanding but also a sense of their enjoyment and intellectual curiosity with the process of musical consumption. Although it was a challenging task to reduce the long list and subsequent shortlist of manuscript submissions to just four published articles, the eventual decision was unanimous. An increasingly important research topic concerns the marketing insights that can be gained through careful design and analysis of musical metaphors. The current special issue of Marketing Theory was inspired by the passionate interest in music of the three guest editors, each of whom has published articles in a range of journals examining the theoretical interplay between marketing and music. (PsycINFO Database Record (c) 2016 APA, all rights reserved)","Oakes, Steve and Brownlie, Douglas and Dennis, Noel",0,http://dx.doi.org/10.1177/1470593114521455,1729
2437,"William beckford: Travel writer, travel reader","William Beckford (1760-1844) is known chiefly as a collector, bibliophile, Orientalist, and author of the Gothic novel Vathek. In his early life, he was also an inveterate traveller, and the published and unpublished writing he produced on the basis of his travels vastly outweighed his fictional output, but has received surprisingly little critical attention by comparison. Travel books were a prominent part of Beckford's nationally celebrated library, and, as was his habit with books of all kinds, he made careful notes on his reading, extracting interesting passages and occasionally inserting framing remarks or observations of his own. This article briefly reviews Beckford's career as a traveller and travel writer as context for a study of his practices and preferences as a travel reader, using as its raw material, compilations of his reading notes, and books formerly owned by Beckford (with manuscript notes intact), held by the Bodleian Library. Whereas Beckford's travel writing displays in abundance those qualities of interiority and imaginative freedom long synonymous with the idea of romantic travel, as a travel reader he shows a keen interest in the empirical content of books, with a particular eye for landscape descriptions, natural history, and anthropological curiosities. At the same time, he is capable of talking directly and animatedly to books or their authors, and is occasionally provoked into commenting on social or political matters. The article is a case study on the history of reading, with a rare focus on the popular romantic genre of travel literature. <c2><a9> The Author 2013.","Jarvis, R",0,10.1093/res/hgt039,1730
2438,"I Know What I'm Doing, I Just Don't Know What to Call It","Three concepts critically important in developing curricula for young children are play, thinking/creativity, and sustained interest. Through play, children explore the world; practice discovered relationships; and establish meanings for concepts, words, ideas, and actions. Teachers should actively focus on the learning potential of play. Teachers' concepts of children's cognitive and creative development should also be broad enough to include a range of thinking activity levels and at least four basic dimensions of creativity. Specifically with respect to thinking, children are capable of knowledge acquisition/processing, comprehension, application, analysis, synthesis, and evaluation. Ideational fluency, originality, flexibility, and elaborate thinking are dimensions of creativity that teachers can also increase, while they remain sensitive to differences in children's learning styles. A good curriculum is responsive to children's curiosity, develops and furthers their interest commitments, and introduces new areas of interest. These three important aspects of curricula for young children can be integrated in practice through the use of ""webbing"" and a project approach. Webbing, a process designed to organize children's brainstorming efforts, results in an integrated written record of the knowledge, processes, resources, and learning experiences/products associated with a given topic and provides a detailed basis for project development. (RH)","Becher, Rhoda McShane",0,,1731
2440,Mathematical Dispositions of Students Enrolled in First-Year Algebra,"Dispositions of eighth graders accelerated into first-year algebra were described in this study. Data were collected through surveys, observations, interviews, and cumulative academic files. The most frequently reported reasons for enrolling in algebra were for acceleration of course-taking and preparation for high school. Males demonstrated a higher level of self-efficacy to perform in algebra and secondary mathematics. Students showed a high level of perseverance in terms of sacrifices made to take the course, but classroom performances indicated negative dispositions toward mathematics. Students were driven by a desire to please the teacher and earn grades rather than out of natural curiosity and interest. Neither students nor their parents recognized the real-world applications of algebra. Certain teaching methodologies appeared to evoke positive dispositions. Contains 17 references. (Author)","Brahier, Daniel J",0,,1732
2441,Review of The Hopi child,"Reviews the book, The Hopi Child by Wayne Dennis (see record 1940-04294-000). This book should interest those child psychiatrists who, like the present reviewer, believe that behavior difficulties arise when certain fundamental needs in the child are unsatisfied. The present volume contributes data on this question. The features of the Hopi culture which impressed this reviewer were the following. The baby is nursed whenever it cries, weaning occurs late, and toilet training is not begun until the infant can understand verbal commands. The child is subjected to very few prohibitions; he is not punished for manipulative curiosity; he eats and sleeps when he wishes; and he has ample time for free play. (PsycINFO Database Record (c) 2019 APA, all rights reserved)","Vander Veer, Adrian H",0,http://dx.doi.org/10.1037/h0096337,1733
2442,Does an Open-Ended Design Project increase Creativity in Engineering Students?,"Many schools are incorporating project-based interdisciplinary exercises into their engineering curriculum in order to develop the qualitative and quantitative skills simultaneously. It has been shown that introducing design in a freshman engineering course has a positive impact on retention, stimulates interest in engineering and enhances communication, teaming and time management skills. But can design also improve creativity? Or, to be more specific, would an open-ended design project improve creativity in engineering students? In the fall of 2015, an innovative design project was used in a first-year engineering course at Michigan Technological University. Students were given the task to develop a prototype of a new product or an improvement on an existing product. While some of the tasks were defined throughout the semester, the product they created was completely up to the team. It was thought that the open-ended nature of the project and the product itself being new or innovative would help improve their creativity. Students completing this project were given a 55 question pre- and post-assessment. This assessment included several measures of general creativity and entrepreneurial intentions: Oreg's Resistance to Change Scale (RTC), the Curiosity and Exploration Inventory (CEI), and the Zampetakis & Moustakis Scale (Z & M Scale). This paper focuses on the development and evaluation of this open-ended design project for first-year engineering students and the results of the various measures of creativity.","Kemppainen, Amber and Hein, Gretchen and Manser, Nathan",0,,1734
2443,Preparedness for mobile learning at higher education,"The aim of the article was to explore the possibility of incorporation of mobile technology into university course environment. Quantitative approach in the form of questionnaire was selected as appropriate. Students at the course answered questions focused on their hardware and software equipment, utilization of their devices for the study, curiosity and attitudes towards collaborative project development. The questionnaire also covered practical tasks for smartphone and tablet users. These practical tasks aimed to show how the students are used to solve problems using mobile technology, but there was also a question whether by the use of mobile technologies these tasks will be more interesting for students and if they show creativity.","Kopackova, Hana",0,,1735
2445,THE WIN-WIN INTERACTION BETWEEN THE 1ST GRADE TEACHER AND THE JUNIOR,"Scientific thinking can be characterized in terms of two principal features: i) contents and ii) processes, including formulation of hypotheses, design of experiments, observation, and evaluation of evidence [1]. Swartz [2] argues that, to be successful, the process of learning has to take into account, not only the development of critical thinking, but also the development of other competencies. More recently it was stated that innovative methods contribute to develop interest and motivation to learn about science and scientific procedures [3, 4]. In this work we would like to write about an educational research named Junior Science Project [5, 6] we are designing, developing and implementing with 6 years old children aiming to work and extend key competencies such as attention and concentration in order to prepare students for the scientific thinking requirements. In all western cultures nowadays children participate in a numerous changing situations and have a multitude of different stimulus, a big part of those challenges are virtual. These children are the first generation born and raised in the virtual era. These kids grow up without the explicit notion of privacy and having added difficulties in concentrating on challenges located on the real world. On the other hand they can focus intensely and for long periods of times in the virtual world. Our main investigation question - At what extent the development of skills on 6 years old children such as - curiosity, attention, concentration, accuracy, resilience and team work, stimulate the learning process of the scientific methodology and critical thinking?","e Costa, F and Pratas, H and Parames, A and Pacheco, L",0,,1736
2446,Periodic lateralized epileptiform discharges: Do they represent an ictal pattern requiring treatment?,"The goal of this report is to review periodic lateralized epileptiform discharges (PLEDs), particularly their associated symptoms, the possibility that the pattern represents a focal status epilepticus, and finally the usefulness of antiepileptic drugs (AEDs). The associated symptoms often include an ``altered state of consciousness'' or ``confusional state,'' but also more specific symptoms have been noted, such as nystagmus retractorius, cortical blindness, depression, apraxia, amnesia, hemianopsia, hemiparesis, gaze preference or deviation, dysphasia, and speech impediment. PLEDs have often been referred to as an ictal pattern, and many investigators have viewed the condition an example of subclinical status epilepticus. The intense hypermetabolism and increased blood flow revealed by PET and SPECT scans have been considered to support the ictal nature of this waveform. Although the pattern is difficult to treat, the AEDs that have been reported as successful include carbamazepine, midazolam, pentobarbital, sodium valproate, and felbamate. As only subtle symptoms are, at times, present and therefore may be missed and the pattern is known to be difficult to treat, epileptologists who view the PLED pattern as only an","Hughes, John R",0,10.1016/j.yebeh.2010.04.047,1737
2447,Creativity Through the Life Span From an Evolutionary Systems Perspective,"The authors define and illustrate the manifestations of creativity. They show that both genes and memes inform development. They link creativity with play but dispel the notion that creative play and fresh views are confined to the early years of life. Finding examples in older creators, they show that creativity need not decay until life's very end. Linking learning with creativity in later life, the authors distinguish between seniors' difficulties in learning new tools and the ease with which many elders continue to engage in creative ideas and ongoing learning. Personal satisfaction and one's use of resources are integral to the process. The authors distinguish between physical and social aging and, pointing to the ways new ideas emerge and are adopted, invoke Kuhn's (1962) thought on how conventional thinking opposes groundbreaking ideas. Vignettes of elders who continue to create and learn fill the chapter, inspiring a view of later life as that which is not necessarily conservative, passive, and passionless. They show us how creative persons preserve and make use of their curiosity, their interest in ongoing learning, their ""maverick"" tendencies, and their aesthetic experiences. They conclude the chapter with practical suggestions regarding the ways adult creativity can be developed, supported, and enriched. (PsycINFO Database Record (c) 2016 APA, all rights reserved)","Csikszentmihalyi, Mihaly and Nakamura, Jeanne",0,,1738
2448,Examining Millie and Christine McKoy: Where enslavement and enfreakment meet: Winner of the 2011 catharine stimpson prize for outstanding feminist scholarship,"Millie and Christine McKoy were African American conjoined twins born into slavery in North Carolina in 1851. Physically joined at the pelvis, they were objects of curiosity, inspection, and invasion from the moment of their birth. Medical and lay interest in their unique pelvic anatomy can be understood within the larger contexts of the nineteenth-century freak show, the pathologization of black female sexuality, and the complex dynamics of American enslavement and emancipation. This article calls for a revisionary understanding of the McKoys that reveals imperatives of agency and triumphs of subjectivity largely overlooked or misunderstood by historians to date. By examining two key representations of the McKoy sisters in light of newly discovered historical evidence, I seek not only to enrich our understanding of their remarkable lives but also to signally expand current conversations within disability, feminist, and African American studies regarding individuals who possess what Rosemarie Garland Thomson has termed ""extraordinary bodies."" Utilizing a critical feminist disability praxis, I advocate a more rigorous ethics of representation with regard to narratives and images of the McKoys, particularly in relation to certain distorted or exploitative images that continue to circulate into the present day. <c2><a9> 2011 by The University of Chicago.","Samuels, E",0,10.1086/660176,1739
