key,title,abstract,keywords,authors,year,url,Included,ID
309,"Effects of gloss type, gloss position, and working memory capacity on second language comprehension in electronic reading","This study explores the role of glosses and working memory capacity (WM) in second language (L2) learners’ recall and comprehension in electronic reading. Glosses were investigated in terms of the type of information they provided (lexical versus topic-level) and their location on the screen (pop-up window versus separate window). One hundred-twenty highly proficient participants were classified into high- and low-WM groups and were assigned to one of the four treatment conditions, namely pop-up window topic-level glosses, separate window topic-level glosses, pop-up window lexical glosses, separate window lexical glosses. The participants were asked to read an electronic text while a built-in tracking software recorded their interactions. After reading, the participants were given a free recall task and a multiple choice comprehension test. Findings showed that the effects of gloss content depended on the type of task used to gauge comprehension while the effect of gloss location was less clear-cut. Additionally, WM capacity played a major role in comprehension. Probing into the participants’ use of annotations revealed that lexical glosses led to longer reading times and pop-up conditions triggered more frequent look-up behavior. (PsycINFO Database Record (c) 2019 APA, all rights reserved)",annotations; electronic reading; L2 reading; No terms assigned; working memory,"Varol, Burcu; Erçetin, Gülcan",2019.0,10.1080/09588221.2019.1643738,0,309
310,Building E-Based Literacy for Vocational Education and Training Students,"The use of the Internet within educational settings means that the term ""literacy"" must be broadened to encompass new skills and reflect the merging of old and new literacy. For practitioners the challenge lies in making new media meaningful and empowering for students. Whilst interacting with hypertext has received much attention over the last two decades, little research has focused on comprehending in the hypertext context. This study investigated and compared the effectiveness of metacognitive reading comprehension strategies training on students' comprehension when reading hypertexts with linear structure containing text, picture or audio links. It was predicted that training students to monitor their comprehension would result in enhanced reading comprehension for a hypertext. In order to verify the hypothesis for the study, pretest, three training sessions and post-tests were conducted with the first year Diploma students studying within the Department of Horticulture and Environmental Science. The results indicated that training to apply metacognitive strategies enhanced comprehension in the hypertext context. (Contains 5 tables and 2 figures.)",Evaluation; Hypermedia; Inferences; information technology; Internet; Literacy; Metacognition; Pretests Posttests; reading comprehension; Training; Vocational Education,"Verezub, Elena; Grossi, Vittoria; Howard, Kerry; Watkins, Patricia",2008.0,,0,310
311,The Targeted Reading Intervention: A Classroom Teacher Professional Development Program to Promote Effective Teaching for Struggling Readers in Kindergarten and First Grade,"The main objective of the overall Targeted Reading Intervention (TRI) was to help the classroom teacher acquire the key reading diagnostic strategies (e.g., Cooter, 2003; Desimone, 2009; Garet et al., 2001; Timperley & Phillips, 2003) relevant to K-1 struggling readers (e.g., Desimone, 2009; Garet et al., 2001; Guskey, 2002; Joyce & Showers, 2002; Penuel et al., 2007; Taylor, Pressley & Pearson, 2004) through the authors' professional development program. In the present study the authors employed an innovative distance technology model to deliver professional development and real-time collaborative coaching to isolated rural schools. Each experimental classroom received a laptop, webcam, and webconferencing software. This technology was used with each experimental teacher so that the authors could see and hear her working with each of her struggling readers in real time and she could see and hear the literacy consultants at their university thousands of miles away. Through this technology the literacy consultants could coach the classroom teacher in using the TRI strategies and also use the technology of grade level meetings and workshops throughout the year. Findings of this study suggests that the Targeted Reading Intervention, using webcam technology with classroom teachers in kindergarten and first grade, can significantly help struggling readers progress more quickly in all of the basic word reading and comprehension skills over one year. In addition, for the basic word reading skills, the TRI can actually help struggling readers catch up with their non-struggling peers in the same classroom by the end of the school year. Future work is needed to understand what actual teacher knowledge and practice constructs that might mediate the relationship between treatment and student outcomes. (Contains 1 figure and 3 tables.)",At Risk Students; Coaching (Performance); Comparative Analysis; computer software; Consultants; Curriculum Implementation; Disadvantaged; Distance Education; Educational Strategies; educational technology; Elementary and Secondary Education Act Title I; Elementary Secondary Education Act Title I; Federal Aid; Grade 1; Individualized Instruction; Inservice Teacher Education; instructional effectiveness; intervention; Kindergarten; Laptop Computers; Matched Groups; Peabody Picture Vocabulary Test; Pretests Posttests; Reading Achievement; Reading Diagnosis; Reading Difficulties; Reading Improvement; reading instruction; Reading Skills; Reading Tests; Rural Schools; Student Characteristics; Teacher Characteristics; Teacher Effectiveness; Teleconferencing; Video Technology; Woodcock Johnson Tests of Achievement; word recognition,"Vernon-Feagans, Lynne; Kainz, Kirsten; Hedrick, Amy; Ginsberg, Marnie; Amendum, Steve; Society for Research on Educational Effectiveness",,,0,311
312,Beyond CTT and IRT: Using an interactional measurement model to investigate the decision making process of ept essay raters,"The current study as a doctorate dissertation investigates the gap between the nature of ESL performance tests and score-based analysis tools used in the field of language testing. The purpose of this study is hence to propose a new testing model and a new experiment instrument to examine test validity and reliability through rater’s decision making process in an ESL writing performance test. A writing test as a language performance assessment is a multifaceted entity that involves the interaction of various stakeholders, among whom essay raters have a great impact on essay scores due to their subjective scoring decision, hence influencing the test validity and reliability (Huot, 1990; Lumley, 2002). This understanding puts forward the demand on the development and facilitation of methodological tools to quantify rater decision making process and the interaction between rater and other stakeholders in a language test. Previous studies within the framework of Classic Testing Theory (CTT) and Item Response Theory (IRT) mainly focus on the final outcome of rating or the retrospective survey data and/or rater’s think-aloud protocols. Due to the limitation of experimental tools, very few studies, if any, have directly examined the moment-to-moment process about how essay raters reach their scoring decisions and the interaction per se. The present study proposes a behavioral model for writing performance tests, which investigates raters’ scoring behavior and their reading comprehension as combined with the final essay score. Though the focus of this study is writing assessment, the current research methodology is applicable to the field of performance-based testing in general. The present framework considers the process of a language test as the interaction between test developer, test taker, test rater and other test stakeholders. In the current study focusing on writing performance test, the interaction between test developer and test taker is realized directly through test prompt and indirectly through test score; on the other hand, the interaction between test taker and test rater is reflected in the writing response. This model defines and explores rater reliability and test validity via the interaction between text (essays written by test-takers) and essay rater. Instead of indirectly approaching the success of such an interaction through the final score, this new testing model directly measures and examines the success of rater behaviors with regard to their essay reading and score decision making. Bearing the 'interactional' nature of a performance test, this new model is named as the Interactional Testing Model (ITM). In order to examine the online evidence of rater decision making, a computer-based interface was designed for this study to automatically collect the time-by-location information of raters’ reading patterns, their text comprehension and other scoring events. Three groups of variables representing essay features and raters’ dynamic scoring process were measured by the rating interface: 1) Reading pattern. Related variables 1 raters’ reading rate, raters’ go-back rate within and across paragraphs, and the time-by-location information of raters’ sentence selection. 2) Raters’ reading comprehension and scoring behaviors. Variables 1 the time-by-location information of raters’ verbatim annotation, the time-by-location information of raters’ comments, essay score assignment, and their answers to survey questions. 3) Essay features. (PsycINFO Database Record (c) 2019 APA, all rights reserved)",decision making; information; Measurement Models; Models; performance tests; reading comprehension,"Wang, Diana Xin",2015.0,,0,312
313,Reading strategies and cognitive skills in children with cochlear implants,"Background: The present study investigated working memory capacity, lexical access, phonological skills and reading ability in 6 children with cochlear implants (CI), attending grades 1-3. For each test measure, the individual performance of the children was compared to a grade-matched comparison group of children with normal hearing. Performance was also studied in relation to demographic factors. Material/ Methods: Cognitive skills were assessed in a computer-based test battery. Different aspects of each of the component skills were tapped in various subtests. Reading comprehension was measured by the Woodcock Reading Mastery Test and decoding was assessed in the Test of Word Reading (TOWRE). The children were also tested on orthographic learning. Results: These children with CI have specific difficulties in tasks of phonological skills and phonological working memory (WM) where nonwords are used as test stimuli. They do not seem to have problems with phonological processing of words for which they have a well defined phonological representation. They also experienced relatively more difficulties in tasks on lexical access without any contextual information. Conclusions: We suggest that children with CI are particularly efficient in using compensatory strategies in situations where their auditory perception does not provide sufficient information to correctly match the incoming speech signal to a corresponding representation in long-term phonological storage. The children with CI in this study were skilled readers, both for decoding of words and nonwords and for reading comprehension. They may use both orthographic and phonological reading strategies, although most of them seem to be dependent on phonological decoding to some extent. (PsycINFO Database Record (c) 2017 APA, all rights reserved)",cochlear implants; Cognitive Ability; cognitive skills; Hearing Disorders; Lexical Access; phonology; Reading Ability; Reading strategies; Short Term Memory; Strategies; working memory,"Wass, Malin; Lyxell, Björn; Sahlén, Birgitta; Asker-Árnason, Lena; lbertsson, Tina; Mäki-Torkko, Elina; Hällgren, Mathias; Larsby, Birgitta",2010.0,10.1037/t10180-000;,0,313
314,Fast ForWord[R]. What Works Clearinghouse Intervention Report,"""Fast ForWord""[R] is a computer-based reading program intended to help students develop and strengthen the cognitive skills necessary for successful reading and learning. The program, which is designed to be used 30-100 minutes a day, 5 days a week, for 4-16 weeks, 1s three series. The ""Fast ForWord[R] Language"" series and the ""Fast ForWord[R] Literacy"" series aim to build cognitive skills such as memory, attention, processing, and sequencing. They also strive to build language and reading skills, including listening accuracy, phonological awareness, and knowledge of language structures. The ""Fast ForWord[R] to Reading"" series (also known as the ""Fast ForWord[R] Reading"" series) aims to increase processing efficiency and further improve reading skills such as sound-letter associations, phonological awareness, word recognition, knowledge of English language conventions, vocabulary, and comprehension. The program is designed to adapt the nature and difficulty of the content based on individual student's responses. The What Works Clearinghouse (WWC) identified 342 studies that investigated the effects of ""Fast ForWord""[R] on the reading skills of beginning readers. The WWC reviewed 25 of those studies against group design evidence standards. Seven studies (Borman, Benson, & Overman, 2009; Scientific Learning Corporation, 2004, 2005a, 2005b, 2005c, 2006, 2007) are randomized controlled trials that meet WWC evidence standards without reservations, and two studies (Overbay & Baenen, 2003; Scientific Learning Corporation, 2008) are quasi-experimental designs that meet WWC evidence standards with reservations. Those nine studies are summarized in this report. Sixteen studies do not meet WWC evidence standards. The remaining 317 studies do not meet WWC eligibility screens for review in this topic area. Appended are: (1) Research details for Borman, Benson, & Overman, 2009; (2) Research details for Scientific Learning Corporation, 2004; (3) Research details for Scientific Learning Corporation, 2005a; (4) Research details for Scientific Learning Corporation, 2005b; (5) Research details for Scientific Learning Corporation, 2005c; (6) Research details for Scientific Learning Corporation, 2006; (7) Research details for Scientific Learning Corporation, 2007; (8) Research details for Overbay and Baenen, 2003; (9) Research details for Scientific Learning Corporation, 2008; (10) Outcome measures for each domain; (11) Findings 1d in the rating for the alphabetics domain; (12) Findings 1d in the rating for the reading fluency domain; (13) Findings 1d in the rating for the comprehension domain; (14) Description of subgroup findings for the alphabetics domain; and (15) Description of subgroup findings for the reading fluency domain. A glossary of terms is 1d. (Contains 14 tables and 23 endnotes.)",Alphabets; Australia; Beginning Reading; Computer Assisted Instruction; Degrees of Reading Power Test; Dynamic Indicators of Basic Early Literacy Skills (DIBELS); Educational Research; Elementary School Students; Florida; Foreign Countries; Grade 1; Grade 2; Grade 3; intervention; Kindergarten; Maryland; North Carolina; Ohio; reading comprehension; Reading Fluency; Reading Programs; South Carolina; TerraNova Multiple Assessments; Woodcock Johnson Psycho Educational Battery,What Works Clearinghouse,,,0,314
315,Read Naturally [R]. What Works Clearinghouse Intervention Report. Updated,"The ""Read Naturally[R]"" program is a supplemental reading program that aims to improve reading fluency, accuracy, and comprehension of elementary and middle school students using a combination of texts, audio CDs, and computer software. The program uses one of four products that share a common fluency-building strategy: ""Read Naturally[R] Masters Edition,"" ""Read Naturally[R] Encore,"" ""Read Naturally[R] Software Edition,"" and ""Read Naturally[R] Live."" The common strategy 1s: modeling of story reading, repeated reading of text for developing oral reading fluency, and systematic monitoring of student progress by teachers and the students themselves. Students work at their reading level, progress through the program at their own rate, and work (for the most part) on an independent basis. The program can be delivered in three ways: (1) students use audio CDs with hard-copy reading materials (""Read Naturally[R] Masters,"" ""Read Naturally[R] Encore""), (2) students use the computer-based version (""Read Naturally[R] Software Edition""), or (3) students use the web-based version (""Read Naturally[R] Live""). This intervention report 1s studies of ""Read Naturally[R] Masters Edition"" and ""Read Naturally[R] Software Edition."" The What Works Clearinghouse (WWC) identified five studies of ""Read Naturally[R]"" that both fall within the scope of the Beginning Reading topic area and meet WWC evidence standards. Four studies meet standards without reservations, and one study meets WWC evidence standards with reservations. Together, these studies 1d 484 beginning readers in grades 2-4 in more than 14 locations. The WWC considers the extent of evidence for ""Read Naturally[R]"" on the reading skills of beginning readers to be small for two outcome domains--alphabetic s and general reading achievement--and medium to large for two outcome domains--comprehension and reading fluency. (See the Effectiveness Summary on p. 5 for further description of all domains.) ""Read Naturally[R]"" was found to have no discernible effects on alphabetics and comprehension, mixed effects on reading fluency, and potentially positive effects on general reading achievement for beginning readers. The WWC identified 58 studies that investigated the effects of ""Read Naturally[R]"" on the reading skills of beginning readers. The WWC reviewed 11 of those studies against group design evidence standards. Four studies (Arvans, 2010; Christ & Davie, 2009; Hancock, 2002; Kemp, 2006) are randomized controlled trials that meet WWC evidence standards without reservations, and one study (Heistad, 2008) is a quasi-experimental design that meets WWC evidence standards with reservations. Those five studies are summarized in this report. Six studies do not meet WWC evidence standards. The remaining 47 studies do not meet WWC eligibility screens for review in this topic area. Citations for all 58 studies are provided in the References section. A summary of studies meeting WWC evidence standards without reservation are as follows. (1) Arvans (2010) conducted a randomized controlled trial of second- through fourth-grade students from one Midwestern elementary school. Students were randomly assigned to intervention and comparison groups using block randomization procedures. Students were paired based on pretest scores, grade, race, and gender, and then randomly assigned to either the ""Read Naturally[R]"" group or the comparison group. Students in the comparison group received their classroom's normal reading instruction. The final analysis sample consisted of 82 students. (2) Christ and Davie (2009) randomly assigned 109 third-grade students from six schools in four Midwestern school districts to either a ""Read Naturally[R]"" group or a comparison group. Students were deemed eligible for the study if they scored at or below the 40th percentile on measures of oral reading fluency and reading comprehension. Students in the comparison group received their classroom's normal reading instruction, with no supplemental fluency instruction. The analysis sample consisted of 106 students. (3) Hancock (2002) conducted a randomized controlled trial of second-grade students in five classrooms from one school in Arizona. Students were randomly assigned to intervention and comparison groups using block randomization procedures. Students were pretested, matched with a similarly-performing peer in their classroom, and then randomly assigned to either the intervention group or the comparison group. Forty-eight students were in the ""Read Naturally[R]"" group, and 46 students were in the comparison group, which received a supplemental mathematics intervention. (4) Kemp (2006) conducted a randomized controlled trial of third-grade students in three schools in a school district in Orange County, California. From 13 study classrooms, an initial sample of 168 students was randomly assigned to intervention and comparison groups using block randomization procedures. Within each classroom, students were assigned to pairs based on their scores from the reading portion of the California Standards Test from the previous spring. One member from each pair was randomly assigned to the intervention group, and the other member was randomly assigned to the comparison group. Comparison students participated in structured sustained silent reading; these reading sessions occurred concurrently with sessions of ""Read Naturally[R]."" The final analysis sample consisted of 158 students. A summary of one study meeting WWC evidence standards with reservations is as follows. Heisted (2008) examined the effects of ""Read Naturally[R]"" on the reading achievement of third-grade students who were enrolled in elementary schools in the Minneapolis Public School District. Students in three ""Read Naturally[R]"" elementary schools that were implementing ""Read Naturally[R]"" were matched with comparison students from other schools in the same district based on pretest score, grade, demographic variables, and the Adequate Yearly Progress (AYP) status of their school. ""Read Naturally[R]"" was implemented as a supplemental reading intervention with individual and small groups of students. Two schools implemented ""Read Naturally[R]"" as a pull-out intervention during the school day, while one school used it as part of an after-school program. Students in the comparison group attended schools that were not implementing ""Read Naturally[R]."" A total of 44 students were 1d in the study's analysis, with 22 students in each of the intervention and comparison groups. The following are appended: (1) Research details for Arvans, 2010; (2) Research details for Christ and Davie, 2009; (3) Research details for Hancock, 2002; (4) Research details for Kemp, 2006; (5) Research details for Heistad, 2008; (6) Outcome measures for each domain; (7) Findings 1d in the rating for the alphabetics domain; (8) Findings 1d in the rating for the reading fluency domain; (9) Findings 1d in the rating for the comprehension domain; (10) Findings 1d in the rating for the general reading achievement domain; (11) Supplemental subtest findings for the alphabetic domain; and (12) Supplemental subtest findings for the comprehension domain. A glossary of terms is 1d. (Contains 11 tables and 10 endnotes.)",Alphabets; Arizona; California; Comparative Analysis; computer software; Computer Uses in Education; Drills (Practice); Dynamic Indicators of Basic Early Literacy Skills (DIBELS); educational technology; Effect Size; Elementary School Students; Grade 2; Grade 3; Grade 4; Gray Oral Reading Test; Minnesota; Minnesota Comprehensive Assessment; Oral Reading; Peabody Picture Vocabulary Test; Program Effectiveness; Progress Monitoring; Reading Achievement; reading comprehension; Reading Fluency; Reading Programs; Stanford Diagnostic Reading Test; Story reading; Woodcock Johnson Tests of Achievement; Woodcock Reading Mastery Test,What Works Clearinghouse,,,0,315
316,Read Naturally. Revised. What Works Clearinghouse Intervention Report,"""Read Naturally"" is designed to improve reading fluency using a combination of books, audio-tapes, and computer software. This program 1s three main strategies: repeated reading of English text for oral reading fluency development, teacher modeling of story reading, and systematic monitoring of student progress by teachers. Students work at a reading level appropriate for their achievement level, progress through the program at their own rate, and work, for the most part, on an independent basis. The ""Read Naturally"" strategy is designed to increase time spent reading by combining teacher modeling, repeated reading, and progress monitoring. Although the program was not originally developed for English language learners (ELL), materials for these students are now available. One study of a modified version of ""Read Naturally"" met the What Works Clearinghouse (WWC) evidence standards with reservations. This study 1d 60 ELL elementary school students from five schools in central Texas and examined effects on students' reading achievement. No studies that met WWC standards with or without reservations addressed mathematics achievement or English language development. The WWC found ""Read Naturally"" to have no discernible effects on elementary school ELL students' reading achievement. (Contains 6 tables and 5 footnotes.) [The following study is reviewed in this intervention report: Denton, C. A., Anthony, J. L., Parker, R., & Hasbrouck, J. E. (2004). Effects of two tutoring programs on the English reading development of Spanish-English bilingual students. ""The Elementary School Journal,"" 104(4), 289-305.]",Assistive Technology; Bilingual Students; Books; computer software; Elementary School Students; English (Second Language); intervention; Mathematics Achievement; Quasiexperimental Design; Reading Achievement; Reading Fluency; Reading Improvement; Sample Size; Second Language Learning; Story reading; Texas; Tutoring,What Works Clearinghouse,,,0,316
317,Read Naturally[R]. What Works Clearinghouse Intervention Report,"""Read Naturally""[R] is an elementary and middle school supplemental reading program designed to improve reading fluency using a combination of books, audiotapes, and computer software. The program has three main strategies: repeated reading of text for developing oral reading fluency, teacher modeling of story reading, and systematic monitoring of student progress by teachers and the students themselves. The What Works Clearinghouse (WWC) reviewed three studies on ""Read Naturally""[R] for English language learners. One study meets WWC evidence standards; one study meets WWC evidence standards with reservations; the remaining study does not meet WWC evidence standards. Based on the two studies, the WWC found no discernible effects in reading achievement and English language development for English language learners. Appendices 1: (1) Study characteristics; (2) Outcome measures; (3) Summary of study findings 1d in the ratings; (4) ""Read Naturally""[R] ratings; and (5) Extent of evidence by domain. (Contains 10 footnotes.) [The following studies are reviewed in this intervention report: (1) Kemp, S. C. (2006). Teaching to ""Read Naturally"": Examination of a fluency training program for third grade students (Doctoral dissertation, University of California, Irvine and University of California, Los Angeles, 2006). ""Dissertation Abstracts International, 67""(07A), 95-2447; (2) Denton, C. A., Anthony, J. L., Parker, R., & Hasbrouck, J. E. (2004). Effects of two tutoring programs on the English reading development of Spanish-English bilingual students. ""The Elementary School Journal, 104""(4), 289-305; and (3) Kamps, D., Abbott, M., Greenwood, C., Arreaga-Mayer, C., Wills, H., Longstaff, J., et al. (2007). Use of evidence-based, small-group reading instruction for English language learners in elementary grades: Secondary-tier intervention. ""Learning Disability Quarterly, 30""(3), 153-168.]",Bilingual Students; elementary schools; English (Second Language); intervention; Language Acquisition; Mathematics Achievement; Middle Schools; Outcomes of Education; Quasiexperimental Design; Reading Achievement; reading comprehension; Reading Fluency; reading instruction; Stanford Diagnostic Reading Test; Woodcock Reading Mastery Test,What Works Clearinghouse,,,0,317
318,"WWC Review of the Report ""Impact of the Thinking Reader[R] Software Program on Grade 6 Reading Vocabulary, Comprehension, Strategies, and Motivation""","The study of ""Thinking Reader""[R] is a multisite cluster randomized controlled trial. Ninety-two reading/English language arts teachers from 32 elementary and middle schools were randomly assigned within their schools to either the ""Thinking Reader""[R] condition or the comparison condition. The analysis sample consisted of 90 classes and 2,147 grade 6 students, with 1,156 students in the ""Thinking Reader""[R] condition and 991 students in the comparison condition. Teachers in the ""Thinking Reader""[R] condition supplemented their regular English language arts or reading instruction with one to three preselected ""Thinking Reader""[R] novels that students were asked to read within the ""Thinking Reader""[R] software program. Students in comparison group classrooms participated in the schools' regular curriculum. The study assessed the effectiveness of ""Thinking Reader""[R] by comparing the reading comprehension of students in the ""Thinking Reader""[R] and comparison conditions at the end of the school year. The study found no statistically significant differences on the comprehension outcomes of students in the ""Thinking Reader""[R] classes, compared with students in the comparison classes. The research described in this report meets What Works Clearinghouse (WWC) evidence standards without reservations. Appended are: (1) Study details; (2) Outcome measures for each domain; (3) Study findings for the comprehension domain; and (4) Subgroup findings for the comprehension domain. A glossary of terms is 1d. (Contains 6 endnotes.) [The following study is the focus of this ""Review"": ""Impact of the Thinking Reader[R] Software Program on Grade 6 Reading Vocabulary, Comprehension, Strategies, and Motivation: Final Report. NCEE 2010-4035"" (ED517968).]",computer software; Computer Uses in Education; Connecticut; Educational Research; Elementary School Students; Elementary School Teachers; Gates MacGinitie Reading Tests; Grade 6; Massachusetts; Middle School Students; Middle School Teachers; Novels; Program Effectiveness; reading comprehension; reading instruction; Reading motivation; Reading strategies; Rhode Island; Vocabulary,What Works Clearinghouse,,,0,318
319,"WWC Review of the Report ""Large-Scale Randomized Controlled Trial with 4th Graders Using Intelligent Tutoring of the Structure Strategy to Improve Nonfiction Reading Comprehension."" What Works Clearinghouse Single Study Review","The study reviewed in this paper examined the effects of a web-based tutoring program, ""Intelligent Tutoring of the Structure Strategy"" (""ITSS""), on the reading comprehension of fourth-grade students in language arts classrooms. The analysis 1d 1,875 to 2,371 fourth-grade students from 100 to 117 classrooms in Pennsylvania elementary schools (sample sizes varied across outcome measures). Schools volunteered to participate in the study. Within each school or group of similar schools, researchers randomly assigned 131 classrooms to either participate in ""ITSS"" or serve as the comparison group, which followed the regular school curriculum for language arts. Students in the ""ITSS"" classrooms used the system for one class period a week for 6-7 months as a partial substitute for their regular language arts curriculum (i.e., time spent using ""ITSS"" replaced regular instructional time). This study assessed the effectiveness of ""ITSS"" immediately after the end of the intervention by comparing the reading comprehension of students in the ""ITSS"" classrooms with students in the comparison class-rooms. Reading comprehension was measured with a standardized test (the Gray Silent Reading Test, or GSRT) and five researcher-designed measures on two types of text structures: comparison type texts and problem/solution type texts. The study authors reported, and the WWC confirmed, that ""ITSS"" had a statistically significant positive effect on the reading comprehension of fourth-grade students as measured by the researcher-designed tests. The study authors also reported, and the WWC confirmed, no statistically significant effects of the intervention on the GSRT. The research described in this report meets WWC evidence standards without reservations. The study is a well-implemented randomized controlled trial. [The following study is the focus of this ""Single Study Review:"" Wijekumar, K. K., Meyer, B. J. F., & Lei, P. (2012). ""Large-scale randomized controlled trial with 4th graders using intelligent tutoring of the structure strategy to improve nonfiction reading comprehension."" ""Educational Technology Research and Development,"" 60(6), 987-1013.] The following are appended: (1) Study details; (2) Outcome measures for the reading comprehension domain; and (3) Study findings for the reading comprehension domain. A glossary of terms is 1d. (Contains 2 endnotes.)",Comparative Analysis; Computer Uses in Education; educational technology; Effect Size; Elementary School Students; Grade 4; Intelligent tutoring systems; intervention; Language Arts; Nonfiction; Pennsylvania; Pretests Posttests; Program Effectiveness; Program Evaluation; reading comprehension; reading instruction; Reading strategies; Rural Schools; Suburban Schools; Teaching Methods; Web Based Instruction,What Works Clearinghouse,,,0,319
320,Using Literature Circles to Enhance Student Knowledge of Nonfiction Text,"This mixed methods action research study explored how students reacted to using literature circles to enhance their knowledge and understanding of reading nonfiction text as compared to students using guided reading. This study showed a minimal improvement for students participating in the literature circle group in overall understanding of nonfiction text features and text structures at the end of the study. However, there was a substantial amount of growth shown in the literature circle group from the pre-test to the post-test, while there was only minimal growth shown in the guided reading group from the pre-test to the post-test. The purpose of this study was to examine the impact of participation in nonfiction literature circles versus guided reading in fourth grade students' ability to comprehend and interpret nonfiction text while also examining the use of metacognition skills used during reading. This study used an online pre- and post-test to determine that fourth-grade students from a rural school in western Pennsylvania read and comprehended nonfiction text better after participation in literature circles, then after participation in guided reading. Students need to understand all aspects of nonfiction texts to answer comprehension questions about the text. For instance, students need to understand the text features and text structures of nonfiction text. Using literature circles to discuss nonfiction text aspects with their peers enabled them to read and understand nonfiction text at their grade level. Students kept journals in each group and journals were coded to determine which metacognition skills were used and how often the skills were used. It was determined that the literature circle group used significantly more metacognitive strategies than the guided reading group. To evaluate the true effectiveness of literature circles and nonfiction comprehension, additional research is necessary as there are several other reading strategies that literature circles can be compared to determine which strategy works best for the understanding of nonfiction text features and text structures. With additional research, student scores on standardized tests may begin to increase once the right teaching/learning method is discovered for comprehension of text features and text structures. [The dissertation citations contained here are published with the permission of ProQuest LLC. Further reproduction is prohibited without permission. Copies of dissertations may be obtained by Telephone (800) 1-800-521-0600. Web page: http://www.proquest.com/en-US/products/dissertations/individuals.shtml.]",Action Research; Comparative Analysis; Computer Assisted Testing; Elementary School Students; Grade 4; instructional effectiveness; Journal Writing; Literature Appreciation; Metacognition; Mixed Methods Research; Nonfiction; Pennsylvania; Pretests Posttests; reading comprehension; Reading strategies; Reading Tests; Rural Schools; Scores; Standardized Tests; Teaching Methods,"Whitworth, Amanda",2017.0,,0,320
321,Etiology of teacher knowledge and instructional skills for literacy at the upper elementary grades,"The purpose of this research was to study the etiology of teacher knowledge about and factors that influence implementation of evidence-based reading and writing interventions at the upper elementary grade levels. Five data sources are used in this study: first, we used teacher surveys about their pre-service preparation on reading comprehension and literacy practices gathered during a recent cluster randomized control trial on a reading comprehension intervention conducted with 280 fourth and fifth-grade teachers and their classroom students. We also conducted focus group interviews with 43% of the teachers and observed 90% of the teachers once during the implementation years. For writing, we used data collected from 32 teachers during a 3-year design project for a teacher-led computer-supported writing intervention. We also collected data from groups of school administrators using structured interviews during both studies. Finally, we conducted an artifact review of school curricula and posted professional development (PD) plans. Our results show that in both reading comprehension and writing, all teachers reported not receiving sound evidence-based pre-service preparation and they were not currently employing any evidence-based approaches. Most teachers reported using the basal reading series with very little variation from the lesson scope and sequence. Teachers and administrators frequently reported that skills were being taught in isolation (e.g., skill of the week is summarizing) and that writing was neglected. The interviews showed very interesting patterns of curricula decision-making by school administrators and these findings were further confirmed through the artifact reviews. Based on these results, we recommend that any review of teacher practices focus also on administrator decision-making and school level factors that are driving what happens in the classrooms. The review showed that the teachers themselves do not feel empowered to learn and deliver evidence-based literacy practices and feel constrained by the system. (PsycInfo Database Record (c) 2020 APA, all rights reserved)",Child; Cluster Analysis; Curriculum; Elementary literacy; Elementary School Teachers; Female; Focus Groups; Humans; Instruction; knowledge level; Literacy; Male; Pilot Projects; Reading; School Teachers; Schools; Surveys and Questionnaires; Teacher Characteristics; Teacher knowledge; Teacher Training; teaching; Writing; Writing Skills,"Wijekumar, Kausalai; Beerwinkle, Andrea L.; Harris, Karen R.; Graham, Steve",2019.0,10.1007/s11881-018-00170-6,0,321
322,Web-based text structure strategy instruction improves seventh graders’ content area reading comprehension,"Reading comprehension in the content areas is a challenge for many middle grade students. Text structure-based instruction has yielded positive outcomes in reading comprehension at all grade levels in small and large studies. The text structure strategy delivered via the web, called Intelligent Tutoring System for the Text Structure Strategy (ITSS), has proven successful in large-scale studies at 4th and 5th grades and a smaller study at 7th grade. Text structure-based instruction focuses on selection and encoding of strategic memory. This strategic memory proves to be an effective springboard for many comprehension-based activities such as summarizing, inferring, elaborating, and applying. This was the first large-scale randomized controlled efficacy study on the web-based delivery of the text structure strategy to 7th-grade students. 108 classrooms from rural and suburban schools were randomly assigned to ITSS or control and pretests and posttests were administered at the beginning and end of the school year. Multilevel data analyses were conducted on standardized and researcher designed measures of reading comprehension. Results showed that ITSS classrooms outperformed the control classrooms on all measures with the highest effects reported for number of ideas 1d in the main idea. Results have practical implications for classroom practices. (PsycINFO Database Record (c) 2017 APA, all rights reserved)",Intelligent tutoring systems; Metacognition; Middle School Students; reading comprehension; Text Structure,"Wijekumar, Kausalai; Meyer, Bonnie J. F.; Lei, Puiwa",2017.0,10.1037/edu0000168,0,322
