X,title,abstract,authors,Included,doi,ID
1666,"We are not alone: The meaning motive, religiosity, and belief in extraterrestrial intelligence","We tested the proposals that paranormal beliefs about extraterrestrial intelligence ({ETI}) are motivated, in part, by the need for meaning and that this existential motive helps explain the inverse relationship between religiosity and {ETI} beliefs. In Study 1, we experimentally establish that the motive to find meaning in life increases {ETI} beliefs. In Study 2, we replicate previous research demonstrating that low religiosity is associated with greater {ETI} beliefs. In Studies 3-4 we tested and found support for a model linking low religiosity to low presence of meaning, high search for meaning, and greater {ETI} beliefs. In all, our findings offer a motivational account of why people endorse paranormal beliefs about intelligent alien beings observing and influencing the lives of humans.","Routledge, Clay and Abeyta, Andrew A. and Roylance, Christina",0,,1661
1667,Ideological Asymmetries and the Essence of Political Psychology,"Individuals are not merely passive vessels of whatever beliefs and opinions they have been exposed to; rather, they are attracted to belief systems that resonate with their own psychological needs and interests, including epistemic, existential, and relational needs to attain certainty, security, and social belongingness. Jost, Glaser, Kruglanski, and Sulloway (2003) demonstrated that needs to manage uncertainty and threat were associated with core values of political conservatism, namely respect for tradition and acceptance of inequality. Since 2003 there have been far more studies on the psychology of left-right ideology than in the preceding half century, and their empirical yield helps to address lingering questions and criticisms. We have identified 181 studies of epistemic motivation (involving 130,000 individual participants) and nearly 100 studies of existential motivation (involving 360,000 participants). These databases, which are much larger and more heterogeneous than those used in previous meta-analyses, confirm that significant ideological asymmetries exist with respect to dogmatism, cognitive/perceptual rigidity, personal needs for order/structure/closure, integrative complexity, tolerance of ambiguity/uncertainty, need for cognition, cognitive reflection, self-deception, and subjective perceptions of threat. Exposure to objectively threatening circumstances-such as terrorist attacks, governmental warnings, and shifts in racial demography-contribute to modest ""conservative shifts"" in public opinion. There are also ideological asymmetries in relational motivation, including the desire to share reality, perceptions of within-group consensus, collective self-efficacy, homogeneity of social networks, and the tendency to trust the government more when one's own political party is in power. Although some object to the very notion that there are meaningful psychological differences between leftists and rightists, the identification of ""elective affinities"" between cognitive-motivational processes and contents of specific belief systems is essential to the study of political psychology. Political psychologists may contribute to the development of a good society not by downplaying ideological differences or advocating ""Swiss-style neutrality"" when it comes to human values, but by investigating such phenomena critically, even-or perhaps especially-when there is pressure in society to view them uncritically.","Jost, John T.",0,,1662
1668,A prisoner of one's own mind: Identifying and understanding existential isolation,"Although often treated as a singular construct, social isolation can assume an interpersonal or an existential form (Yalom, 1980). Here we develop an individual difference measure of existential isolation, or, isolation with regard to one's experience of reality (Pinel, Long, Landau, \& Pyszczynski, 2004; Yalom, 1980). We detail the validation of the Existential Isolation Scale and provide evidence of its convergent, discriminant, and criterion validities (Studies 1 and 2). In addition, we show that levels of existential isolation remain stable over a two-week period (Study 3), but also change as expected among those primed with the construct (Study 3). In the discussion, we review research that further establishes the uniqueness of this construct and its relevance to understanding the causes and consequences associated with social isolation more broadly construed. (C) 2016 Elsevier Ltd. All rights reserved.","Pinel, Elizabeth C. and Long, Anson E. and Murdoch, Erin Q. and Helm, Peter",0,,1663
1670,"Is There Such a Thing as ""Ultimate"" Meaning? A Review of Fluid versus Fixed Models of Different Forms of Human Striving","A growing number of social psychological theories have posited that meaning-striving can be compensated for across domains; threats in one area can simply be addressed by gains in another. Other models argue that not all forms of meaning are created equal; certain forms of striving trump other ones. This review compares the assertions made by these different models related to meaning to illustrate that (a) with few exceptions, fluidity is central to meaning, and (b) despite such consensus on the fluid nature of meaning, existing models diverge on the existence and nature of ""ultimate"" meanings. Future directions for the empirical study of meaning and methodological considerations are discussed.","Ma-Kellams, Christine and Zhang, Emily Mei Fong",0,,1664
1671,Life-after-death beliefs and self motivations,"An experimental study was designed to ascertain whether three self-motives (death-thoughts avoidance, self-uncertainty reduction, and need-for-control) are irreducible motives or examples of a more basic primary motive with regard to their relationship to life-after-death ({LAD}) beliefs. The study explored the impact of the three self-motives on adherence to {LAD} beliefs through three mediators: self-esteem, feelings of disquiet, and thoughts-accessibility (thoughts of death, need-for-control, and uncertainty). Participants were randomly assigned to write about their own death, a time they felt uncertain, a time they felt powerless, or about a toothache episode. The mediators (accessibility of disturbing thoughts, feelings of disquiet-uncertainty, and self-esteem) were measured next. The dependent variable selected was endorsement of {LAD} beliefs. Results showed that the cognitive and emotional responses produced by the activation of the three motives were similar. The three motives increased the accessibility of uncertain-related thoughts that, in turn, increased the adherence to {LAD}.","Echebarria Echabe, Agustin and Perez, Saioa",1,,1665
1672,Can boredom help? Increased prosocial intentions in response to boredom,"Boredom is typically regarded a nuisance. Past research on boredom depicts this common emotion as a correlate of many detrimental psychological and social factors, including addiction, depression, discrimination, and aggression. We present a more nuanced perspective on boredom. Specifically, we propose and test that state boredom serves an important self-regulatory function with the potential to foster positive interpersonal consequences: It signals a lack of purpose in activity and fosters a search for meaningful engagement. We examined whether boredom can subsequently cause prosocial intentions if the corresponding prosocial behavior is seen as purposeful. As predicted, boredom, which is characterized by a search for meaning (pilot study), promoted prosocial intentions (Experiment 1), in particular when the corresponding behavior was seen as highly meaningful (Experiment 2). Our novel findings suggest that boredom can have desirable consequences and recasts this emotion as not merely good or bad but rather as personally and socially functional.","van Tilburg, Wijn and A. P. and Igou, Eric R.",0,,1666
1673,"The Motivational Underpinnings of Belief in God - Advances in Experimental Social Psychology, Vol 56","Beliefs in powerful Gods are prevalent across time and across societies. In this chapter, we explore the motivated underpinnings of this phenomenon. After describing two popular theories that help account for some of this prevalence-one focused on byproducts of normal human cognition and the other focused on the cultural benefit conferred by shared belief in powerful Gods-we propose that a third perspective may be needed to fully explain why so many people believe: that believing in God is one mechanism through which people fulfill their need to perceive the world as structured, orderly, and nonrandom. We then describe a model that outlines the causes and consequences of perceptions of structure, and leverage this model to organize the evidence connecting belief in God to people's need for structure. We then note the ways in which belief in a powerful God, though not the only form of belief that can satisfy the need for structure, may hold an advantage over most alternatives. Finally, we conclude by discussing the implications of this perspective for understanding the ongoing evolution of religious belief.","Laurin, Kristin and Kay, Aaron C.",0,,1667
1674,How Moral Threat Shapes Laypersons' Engagement With Science,"Laypersons' engagement with science has grown over the last decade, especially in Internet environments. While this development has many benefits, scientists also face the challenge of devaluation and public criticism by laypersons. Embedding this phenomenon in social-psychological theories and research on value-behavior correspondence, we investigated moral threat as a factor influencing laypersons' engagement with science. Across three studies, we hypothesized and found that moral values shape the way laypersons evaluate and communicate about science when these values are threatened in a given situation and central to people's self-concept. However, prior research on the underlying mechanism of moral threat effects cannot fully rule out value salience as an alternative explanation. To close this gap, we situationally induced value salience while varying the degree of moral threat (Study 3). Our findings indicate that moral threat amplifies the influence of moral values on laypersons' evaluation of science above and beyond value salience.","Bender, Jens and Rothmund, Tobias and Nauroth, Peter and Gollwitzer, Mario",0,,1668
1675,Going to political extremes in response to boredom,"Boredom makes people attempt to re-establish a sense of meaningfulness. Political ideologies, and in particular the adherence to left-versus right-wing beliefs, can serve as a source of meaning. Accordingly, we tested the hypothesis that boredom is associated with a stronger adherence to left-versus right-wing beliefs, resulting in more extreme political orientations. Study 1 demonstrates that experimentally induced boredom leads to more extreme political orientations. Study 2 indicates that people who become easily bored with their environment adhere to more extreme ends of a political spectrum compared with their less easily bored counterparts. Finally, Study 3 reveals that the relatively extreme political orientations among those who are easily bored can be attributed to their enhanced search for meaning. Overall, our research suggests that extreme political orientations are, in part, a function of boredom's existential qualities.","Van Tilburg, Wijn and A. P. and Igou, Eric R.",0,,1669
1676,"Meaning threat can promote peaceful, not only military-based approaches to intergroup conflict: The moderating role of ingroup glorification","Most research on threat documents its negative consequences. Similarly, most research on intergroup contexts has emphasized their negative behavioral effects. Drawing on the Meaning Maintenance Model and recent perspectives on the potential for positivity in intergroup conflict, we predicted that meaning threat can produce both antisocial and prosocial responses to intergroup conflict, depending on people's preexisting meaning frameworks. Studies 1 and 2 demonstrated that under meaning threat, low ingroup glorifiers strengthened their support for peaceful conflict resolution, whereas high ingroup glorifiers strengthened their support for military-based conflict resolution. In the context of the Israel-Palestinian conflict, Study 3 found that low glorification was associated with greater support for peace during ""hot"" (but not ""cold"") conflict, because hot conflict reduced their meaning in life. These findings are consistent with the notion that when meaning is threatened, people affirm their preexisting values-whether prosocial or antisocial-even in the context of intergroup conflict.","Rovenpor, Daniel R. and Leidner, Bernhard and Kardos, Peter and O'Brien, Thomas C.",0,,1670
1677,The closing of open minds: Need for closure moderates the impact of uncertainty salience on outgroup discrimination,"In three studies, we examined how dispositional need for cognitive closure ({NCC}) moderates the impact of various types of uncertainty salience (personal and supraliminal in studies 1 and 2; economic and subliminal in Study 3) on implicit attitudes (studies 1 and 3) and explicit discriminatory intentions (Study 2) towards outgroup members. Across all three studies, we found that uncertainty increased discrimination against outgroups among low-{NCC} individuals but not among high-{NCC} individuals. High-{NCC} individuals tended to be more discriminatory irrespective of uncertainty salience. These results suggest that uncertainty salience leads individuals with a low dispositional need for closure to act like those with high need for closure. The implications of the findings for theories about how uncertainty influences social attitudes and intergroup behaviour are discussed.","Brizi, Ambra and Mannetti, Lucia and Kruglanski, Arie W.",0,,1671
1678,From Dispositions to Goals to Ideology: Toward a Synthesis of Personality and Social Psychological Approaches to Political Orientation,"We review existing research on the associations between political orientation and Big Five traits such as Openness to Experience and Conscientiousness. We suggest that analyzing these traits at the aspect level sheds light on motivational mechanisms underlying these links. For example, we present evidence that only one of the two aspects of Conscientiousness (Orderliness) reliably predicts conservatism. To account for this relationship, and to more generally describe how traits translate into political orientation, we present a new model, the Disposition-Goals-Ideology ({DiGI}) Model. The {DiGI} model outlines specific interrelationships among dispositions, goals, and ideological beliefs that help to shape individual differences in political orientation.","Xu, Xiaowen and Plaks, Jason E. and Peterson, Jordan B.",0,,1672
1679,Sometimes inclusion breeds suspicion: Self-uncertainty and belongingness predict belief in conspiracy theories,"In the present contribution, the author investigated the idea that messages communicating inclusion by others lead to stronger conspiracy beliefs about impactful societal events than messages communicating exclusion by others. These effects of belongingness, however, were expected only among people who experience high levels of self-uncertainty. In Study 1, a manipulation of belongingness predicted belief in conspiracy theories only among people with unstable self-esteem (an individual difference indicator of self-uncertainty), while controlling for self-esteem level. In Study 2, a manipulation of belongingness influenced belief in conspiracy theories only among participants who were experimentally induced to feel uncertain about themselves. It is concluded that among self-uncertain people, inclusion breeds suspicion about the causes of impactful and harmful societal events.","van Prooijen, Jan-Willem",0,,1673
1680,Fluid compensation following threats to self-concept clarity,"We examined defensive responses to self-clarity threats, finding that self-uncertain participants gave larger rewards to a social hero, but larger punishments to a social transgressor, than self-certain participants (Study 1). To examine whether there are individual differences in defensiveness to meaning threats, we included moderators, showing that high self-esteem individuals ({HSE}) thinking about self-inconsistencies gave more polarized evaluations of someone criticizing vs. complimenting their ingroup than self-consistent {HSEs} (Study 2). We found similar responses to a relational self-clarity threat, among individuals for whom relationships are self-defining (Study 3). Results held controlling for the impact of the self-clarity manipulations on self-esteem. This research is compatible with the meaning maintenance model, which stipulates that various meaning threats elicit fluid compensatory efforts designed to restore general feelings of meaningfulness. We discuss limitations and future directions.","Boucher, Helen C. and Bloch, Thomas and Pelletier, Addie",0,,1674
1681,{MORALIZATION} {AND} {INTOLERANCE} {OF} {IDEOLOGICAL} {OUTGROUPS},"Moral conflicts are pervasive and potentially corrosive to democratic politics; however, little is known about where moral convictions come from. We review evidence for the role of emotions, beliefs, and the self-concept, in predicting moralization. To the extent that moral convictions are emotionally relevant, tightly intertwined with the self, and, in some cases, associated with harms and benefits may help to explain their potency in predicting political behaviors and perceptions. In support of this idea we review recent work suggesting that both political liberals and conservatives are equally intolerant toward ideological outgroups and that this intolerance is often based on perceived moral and value differences. Neither liberals nor conservatives are uniquely (im)moral, but rather both seek to defend the meaning provided by their political beliefs that are connected to their fundamental moral beliefs. Possible solutions to reduce moral conflict and promote cooperation are discussed.","Br and t, Mark J. and Wetherell, Geoffrey and Crawford, Jarret T.",0,,1675
1682,It's the End of the World and I Feel Fine: Soul Belief and Perceptions of End-of-the-World Scenarios,"Five studies tested the effects that soul beliefs have on reactions to end-of-the-world scenarios. In Studies 1 and 2, participants who firmly believe in an immortal soul showed less resistance to an article predicting the end of humanity than those without such belief. However, in Studies 3 to 5, thoughts of symbolic immortality made soul believers more resistant to scientific evidence predicting the end of humanity. These results suggest that belief in an immortal soul provides psychological protection against the threat of humanity's demise that does not hold for symbolic immortality beliefs.","Lifshin, Uri and Greenberg, Jeff and Weise, David and Soenke, Melissa",0,,1676
1683,Mortality salience increases personal optimism among individuals higher in trait self-control,"Reminders of personal mortality may tune attention toward positive information. Insofar as attending to positive things in life helps individuals to cope with awareness of death, individuals with higher trait self-control may be particularly adept at positive tuning under mortality salience. To test this hypothesis, the current study had participants complete a measure of trait self-control, contemplate their mortality or a control topic, and then complete a measure of personal optimism. Mortality salience increased personal optimism, but only among participants higher in trait self-control. Taken together with past research the current results suggest that individuals higher in trait self-control draw upon diverse sources of positivity under mortality salience, which may help explain why they enjoy more positive outcomes in life.","Kelley, Nicholas J. and Schmeichel, Br and on J.",1,,1677
1684,The Motivational Force of Descriptive Norms: For Whom and When Are Descriptive Norms Most Predictive of Behavior?,"Descriptive norms, or cognitions concerning the dominant beliefs, values, and behaviors of a particular reference group, are distinct from personal values and predict a wide range of cultural behavior. However, questions remain as to when and in what contexts descriptive norms predict behavior and what cultural, situational, and individual difference factors influence their motivational force. In this article, we focus on three primary motive goals that may help us determine when descriptive norms are particularly predictive: the goal to manage uncertainty and threat, the goal to manage impressions, and goals derived from power and dependence. We argue that descriptive norms serve important epistemic, identity, and social coordinative functions that help satisfy these goals.","Gelf and , Michele J. and Harrington, Jesse R.",0,,1678
1685,A Religious Worldview: Protecting One's Meaning System Through Religious Prejudice,"For some people, religion strongly influences their worldviews. We propose that religious outgroups threaten the foundational beliefs of people with strong religious worldviews ({RWVs}) by endorsing alternative belief systems and that this threat contributes to religious prejudice. To examine these ideas, we developed a measure of {RWV} strength and assessed the role of {RWV} threat in religious prejudice. Across five studies, strength of {RWV} was related to religious prejudice, including derogation and denial of alternative religious viewpoints, as well as support for suppressing, avoiding, and even aggressing against religious outgroups. These responses were strongest toward religious outgroups whose worldviews were the most different, and therefore most threatening. Mediational analyses revealed that strong {RWV} people expressed heightened prejudice because of the worldview threat posed by religious outgroup members. These findings indicate that the avoidance and subjugation of religious outgroups can serve as a worldview protection strategy for some people.","Goplen, Joanna and Plant, E. Ashby",0,,1679
1686,"Aging, Social Developmental, and Cultural Factors in Changing Patterns of Religious Involvement Over a 32-Year Period: An Age-Period-Cohort Analysis of 80 Countries","Religious change has been studied from the perspectives of both individual development and societal progress, but a lack of long-term longitudinal data has limited the capacity to examine them simultaneously. This study uses repeated cross-sectional data from the World Values Survey/European Values Study, covering 80 nations over the period from 1981 to 2013 to estimate age, period, and cohort effects on mean changes in the subjective importance of God and attendance at religious services. A cross-classified mixed model approach was used, examining both random effects indicating between-country differences in these changes and fixed factors unifying them in a broader framework. Older age was associated with greater personal and organizational religious involvement in a large majority of societies, but the strength of this association differed by culture, with the largest mean effects occurring in Western nations. Period effects were detected in many cultural areas but were very heterogeneous in direction and magnitude. Period changes were related to national wealth, with increase in per capita gross domestic product being related to declines in mean religious involvement. Cohort effects were in evidence in relatively few societies. These results indicate that both individual aging processes and changes in the material environment may influence changes in religious involvement, in keeping with both psychological and sociological theory, but that culture also plays a role in the nature and speed of these changes.","Hayward, R. David and Krause, Neal",0,,1680
1687,Exploring the Enigmatic Link between Religion and Anti-Black Attitudes,"This review explores social psychological perspectives on the complex relationship between religion and anti-Black prejudice in the United States. We examine the different ways in which religiosity has been conceptualized by behavioral scientists. We consider the methodological limitations of previous research, as well as how the advent of priming research introduces new empirical questions regarding religiosity and anti-Black prejudice, such as whether activation of different religious conceptions (e.g., God versus religion) or priming via different types of stimuli (e.g., words versus images) produces different outcomes. Finally, we discuss the lack of diverse samples in the present literature and highlight the need for additional research with Black American respondents. Conclusions consider the real world implications of links between religion and anti-Blackness for both White individuals (e.g., intergroup relations) and Black individuals (e.g., psychological functioning).","Howard, Simon and Sommers, Samuel R.",0,,1681
1688,"Of Caucasians, Asians, and Giraffes: The Influence of Categorization and Target Valence on Social Projection","Past research has indicated that social projection is moderated by categorization, with more projection onto ingroups than onto outgroups. However, a few studies have reported elevated levels of projection even onto outgroups. In line with recent evidence, we hypothesized that positive target valence is the key feature of conditions that elicit projection onto outgroups. The present research extends previous findings by testing whether the effect of valence occurs independent of categorization, with increased levels of projection onto positive ingroup and non-ingroup targets alike. We designed two experiments in which target valence was manipulated by means of evaluative conditioning. Category membership was varied by using faces of Caucasians, Asians, and giraffes. The results supported our valence hypothesis. Counter-intuitively, we also found higher levels of projection onto giraffes than onto humans. These findings suggest that current cognition-based models of projection are not sufficient to account for the whole range of projection phenomena.","Machunsky, Maya and Walther, Eva",0,,1682
1689,Anxieties about aging and death and psychological distress: The protective role of emotional complexity,"Death and aging anxieties are related to higher psychological distress, but no study has examined whether these relationships are moderated by emotional complexity, an important indicator of adaptive emotional regulation among older adults. Participants (N = 188; mean age = 57; range = 29-100) rated their death and aging anxieties, general psychological distress, and reported their emotions on a daily basis over 14 days. Results showed that emotional complexity moderated the relationship between each of the two anxieties and psychological distress (i.e., the positive relationship between the two anxieties and psychological distress existed only among subjects with low emotional complexity). The findings suggest that emotional complexity buffers against psychological distress, and can be further explored as a facilitating mechanism in protecting against the negative mental health effects of aging and death anxieties. (C) 2015 Elsevier Ltd. All rights reserved.","Bodner, Ehud and Shrira, Amit and Bergman, Yoav S. and Cohen-Fridel, Sara",0,,1683
1690,On the nature of implicit soul beliefs: When the past weighs more than the present,"Intuitive childhood beliefs in dualism may lay the foundation for implicit soul and afterlife beliefs, which may diverge from explicit beliefs formed later in adulthood. Brief Implicit Association Tests were developed to investigate the relation of implicit soul and afterlife beliefs to childhood and current beliefs. Early but not current beliefs covaried with implicit beliefs. Results demonstrated greater discrepancies in current than in childhood soul and afterlife beliefs among religious groups, and no differences in implicit beliefs. These findings suggest that implicit soul and afterlife beliefs diverge from current self-reported beliefs, stemming instead from childhood beliefs.","Anglin, Stephanie M.",0,,1684
1691,Meet Joe Black? The effects of mortality salience and similarity on the Desire to Date in-group versus out-group members online,"Online dating has become an important resource for building intimate relationships. Similarity and group membership have been found to be as important for online and off-line dating. Research on terror management theory has shown that both factors shield against death anxieties, indicating difficulties for dissimilar and intergroup couples. Yet, no studyso farhas investigated both factors simultaneously after mortality salience ({MS}). To close this gap, the current study presented German participants (N = 249) with a dating app that randomly assigned them to a {MS} or control condition. Afterward, a candidate following a 2(group membership) x 2(similarity) design was suggested. After {MS}, in contrast to the control group, similarity increased and dissimilarity decreased the Desire to Date in-group but not out-group members.","Frischlich, Lena and Rieger, Diana and Dratsch, Thomas and Bente, Gary",1,,1685
1692,Fear Among the Extremes: How Political Ideology Predicts Negative Emotions and Outgroup Derogation,"The rigidity of the right hypothesis predicts that particularly the political right experiences fear and derogates outgroups. We propose that above and beyond that, the political extremes (at both sides of the spectrum) are more likely to display these responses than political moderates. Results of a large-scale sample reveal the predicted quadratic term on socio-economic fear. Moreover, although the political right is more likely to derogate the specific category of immigrants, we find a quadratic effect on derogation of a broad range of societal categories. Both extremes also experience stronger negative emotions about politics than politically moderate respondents. Finally, the quadratic effects on derogation of societal groups and negative political emotions were mediated by socio-economic fear, particularly among left- and right-wing extremists. It is concluded that negative emotions and outgroup derogation flourish among the extremes.","van Prooijen, Jan-Willem and Krouwel, Andre P. M. and Boiten, Max and Eendebak, Lennart",0,,1686
1693,The heavy weight of death: how anti-fat bias is affected by weight-based group membership and existential threat,"Anti-fat bias is marked by a devaluation of overweight people compared with non-overweight persons. Even though belonging to the same group, research on social identity theory ({SIT}) indicates that overweight people also devaluate overweight others. Merging insights from research on anti-fat bias, {SIT}, and terror management theory, our study (n=101) provides new insights on motivational aspects of anti-fat bias by investigating the effects of existential threat on the evaluation of non-overweight and overweight people. Results revealed that participants in the existential threat condition displayed in-group bias: Participants perceiving themselves as non-overweight showed more pronounced anti-fat bias compared with participants in the non-death threat condition. In contrast, participants perceiving themselves as overweight demonstrated less anti-fat bias than controls.","Seibert, Ann and Schindler, Simon and Reinhard, Marc-Andre",1,,1687
1694,The Cycle of Violence: Understanding Individual Participation in Collective Violence,"Why do ordinary people engage in collective violence, harming others on behalf of their group? In this article, we argue that the violent group itself, and the identity it bestows on participating members, is an often overlooked and yet fundamental source of motivation for an individual's participation in collective violence. Reviewing insights from social and moral psychology, military history, and public health, we outline how the psychology of individual violent behavior presents a puzzle. For an ordinary person, participation in violence is often an aversive and distressing experience, and yet violent behavior leads to more violence in the future. A better understanding of the dynamics of collective violence allows us to make sense of this paradox. Violent groups can promote violent behavior among members by increasing members' motivation to engage in violence, particularly through group identification and deliberate strategies, and by removing psychological obstacles to violence (i.e., by making violence less aversive). Our synthesis of the literature points to a cycle of individuals' participation in collective violence, in which group identification motivates violent behavior and violent behavior increases identification with violent groups.","Littman, Rebecca and Paluck, Elizabeth Levy",0,,1688
1695,"Mortality salience, self-esteem, and defense of the group: mediating role of in-group identification","Numerous studies have shown that mortality salience strengthens defense of cultural institutions and that this effect is buffered by self-esteem. The present study examines a novel prediction, based on social identity processes, that group identification mediates the impact of the interaction of mortality salience and self-esteem on worldview defense. Self-esteem and mortality salience were manipulated using Greenberg and colleagues' standard methods, the dependent measure was defense of America, and the mediating variable was identification with America. As predicted, mortality salience only increased identification with America and defense of America when self-esteem was not enhanced, enhancing self-esteem attenuated the effects of mortality salience. Also following predictions, the interactive effect of mortality salience and self-esteem on defense of America was mediated by identification with America.","Hohman, Zachary P. and Hogg, Michael A.",1,,1689
1696,"To Nostalgize: Mixing Memory with Affect and Desire - Advances in Experimental Social Psychology, Vol 51","Nostalgia is a self-conscious, bittersweet but predominantly positive and fundamentally social emotion. It arises from fond memories mixed with yearning about one's childhood, close relationships, or atypically positive events, and it entails a redemption trajectory. It is triggered by a variety of external stimuli or internal states, is prevalent, is universal, and is experienced across ages. Nostalgia serves a self-oriented function (by raising self-positivity and facilitating perceptions of a positive future), an existential function (by increasing perceptions of life as meaningful), and a sociality function (by increasing social connectedness, reinforcing socially oriented action tendencies, and promoting prosocial behavior). These functions are independent of the positive affect that nostalgia may incite. Also, nostalgia-elicited sociality often mediates the self-positivity and existential functions. In addition, nostalgia maintains psychological and physiological homeostasis along the following regulatory cycle: (i) Noxious stimuli, as general as avoidance motivation and as specific as self-threat (negative performance feedback), existential threat (meaninglessness, mortality awareness), social threat (loneliness, social exclusion), well-being threat (stress, boredom), or, perhaps surprisingly, physical coldness intensify felt nostalgia; (ii) in turn, nostalgia (measured or manipulated) alleviates the impact of threat by curtailing the influence of avoidance motivation on approach motivation, buttressing the self from threat, limiting defensive responding to meaninglessness, assuaging existential anxiety, repairing interpersonal isolation, diminishing the blow of stress, relieving boredom through meaning reestablishment, or producing the sensation of physical warmth. Nostalgia has a checkered history, but is now rehabilitated as an adaptive psychological resource.","Sedikides, Constantine and Wildschut, Tim and Routledge, Clay and Arndt, Jamie and Hepper, Erica G. and Zhou, Xinyue",0,,1690
1697,"A Biosocial Model of Affective Decision Making: Implications for Dissonance, Motivation, and Culture - Advances in Experimental Social Psychology, Vol 52","Drawing on recent advances in both neuroscience and animal behavior, we propose a biosocial model of affective decision making, which holds that when people face a conflict between two competing behavioral options (e.g., go vs. no-go, approach vs. avoidance), they develop a new affective disposition that resolves the conflict. This newly emerging affect will enable one to select a response while forming the basis for an elaborate cognition that justifies the selected response. The model reconceptualizes cognitive dissonance as fundamentally affective and involving both predecisional and postdecisional components. Furthermore, by postulating both top-down and bottom-up neural pathways to regulate the sensitivity to behavioral conflict, it integrates prior evidence on factors that moderate dissonance, including action orientation, self-affirmation, mortality salience, and culture. It also offers new insights into a disparate set of motivational phenomena including animal behaviors that mimic cognitive dissonance, sunk-cost fallacy, addiction, and ego-depletion. Lastly, the biosocial model has implications for how humans may be affectively and motivationally attached to symbols of culture. Directions for future research are discussed.","Kitayama, Shinobu and Tompson, Steven",0,,1691
1698,Going along versus getting it right: The role of self-integrity in political conformity,"People often conform to the opinions of ingroup members, even when available evidence suggests that the group is misinformed. Following insights from the social identity approach and self-affirmation theory, it was hypothesized that people conform to salient opinions in an effort to maintain global self-integrity. In a series of experiments examining Americans' approval of President Obama and his policies, approval was consistently swayed by normative information (national polling data) but not by evidentiary information (indicators of national economic health), except under theory-predicted conditions. When participants had satisfied their sense of self-integrity with a self-affirmation exercise (Democrats in Study 1, Republicans in Study 2), or when they had low levels of American identification and thus were less concerned with national norms (Democrats and Republicans in Study 3), they showed the opposite pattern and were swayed by evidence in spite of contradicting normative information. The extent to which people are influenced by norms versus evidence in political judgment is shaped by social identity, one aspect of self-integrity. The results highlight a social psychological means to attenuate and potentially reverse conformity in the face of contradicting evidence, a finding with both practical and theoretical implications. (C) 2014 Elsevier Inc. All rights reserved.","Binning, Kevin R. and Brick, Cameron and Cohen, Geoffrey L. and Sherman, David K.",0,,1692
1699,The Psychology of Charitable Donations to Disaster Victims and Beyond,"This contribution summarizes the literature on the psychology of charitable donations to victims of disasters and other unfortunate circumstances. Four distinct research areas are reviewed. We begin with the literature on donations in general, and then move to the literature on donations to disaster victims specifically, which is what most of our own research has focused on. We then review the literature on intergroup prosociality, because many donations occur in some kind of intergroup context. We then cover some of the main insights from the literature on generic prosocial processes, which has generated insights that are generalizable to donations and have applied implications. Finally, we summarize some of the main recommendations for eliciting donations which can be generated from these literatures. An emphasis is placed on the translation of academic knowledge into practical steps which practitioners might find useful.","Zagefka, Hanna and James, Trevor",0,,1693
1700,"Thirty Years of Terror Management Theory: From Genesis to Revelation - Advances in Experimental Social Psychology, Vol 52","Terror management theory posits that human awareness of the inevitability of death exerts a profound influence on diverse aspects of human thought, emotion, motivation, and behavior. People manage the potential for anxiety that results from this awareness by maintaining: (1) faith in the absolute validity of their cultural worldviews and (2) self-esteem by living up to the standards of value that are part of their worldviews. In this chapter, we take stock of the past 30 years of research and conceptual development inspired by this theory. After a brief review of evidence supporting the theory's fundamental propositions, we discuss extensions of the theory to shed light on: (1) the psychological mechanisms through which thoughts of death affect subsequent thought and behavior; (2) how the anxiety-buffering systems develop over childhood and beyond; (3) how awareness of death influenced the evolution of mind, culture, morality, and religion; (4) how death concerns lead people to distance from their physical bodies and seek solace in concepts of mind and spirit; and (5) the role of death concerns in maladaptive and pathological behavior. We also consider various criticisms of the theory and alternative conceptualizations that have been proposed. We conclude with a discussion of what we view as the most pressing issues for further research and theory development that have been inspired by the theory's first 30 years.","Pyszczynski, Tom and Solomon, Sheldon and Greenberg, Jeff",0,,1694
